,District,PropertyType,MainMaterial,B_area,Rooms,LivingR,BathR,Price
12940,淡水區,住宅大樓,鋼筋混凝土造,155.52,2.0,2.0,2.0,14110000.0
12941,淡水區,華廈,鋼筋混凝土造,120.68,3.0,1.0,2.0,8300000.0
12942,淡水區,住宅大樓,鋼筋混凝土造,134.65,2.0,2.0,1.0,8800000.0
12943,淡水區,套房,鋼筋混凝土造,51.34,0.0,1.0,1.0,4150000.0
12944,淡水區,住宅大樓,鋼筋混凝土造,160.92,3.0,2.0,2.0,7250000.0
12945,淡水區,住宅大樓,鋼筋混凝土造,84.42,2.0,2.0,2.0,4500000.0
12946,淡水區,華廈,鋼筋混凝土造,204.1,5.0,1.0,5.0,8900000.0
12947,淡水區,華廈,鋼筋混凝土造,124.49,2.0,2.0,1.0,9280000.0
12948,淡水區,華廈,鋼筋混凝土造,115.46,3.0,2.0,2.0,6000000.0
12949,淡水區,住宅大樓,鋼筋混凝土造,134.1,3.0,2.0,2.0,7000000.0
12950,淡水區,住宅大樓,鋼筋混凝土造,199.24,4.0,2.0,2.0,12960000.0
12951,淡水區,住宅大樓,鋼筋混凝土造,197.02,3.0,2.0,2.0,15400000.0
12952,淡水區,住宅大樓,鋼筋混凝土造,182.72,3.0,2.0,2.0,11400000.0
12953,淡水區,華廈,鋼筋混凝土造,61.16,2.0,2.0,1.0,5000000.0
12954,淡水區,住宅大樓,鋼筋混凝土造,150.24,3.0,2.0,1.0,8700000.0
12955,淡水區,透天厝,鋼筋混凝土造,269.45,4.0,3.0,2.0,15850000.0
12956,淡水區,公寓,鋼筋混凝土造,86.28,0.0,0.0,0.0,7000000.0
12957,淡水區,住宅大樓,鋼筋混凝土造,137.3,2.0,2.0,2.0,8400000.0
12958,淡水區,住宅大樓,鋼筋混凝土造,137.3,2.0,2.0,2.0,8750000.0
12959,淡水區,住宅大樓,鋼筋混凝土造,71.17,2.0,2.0,1.0,3900000.0
12960,淡水區,套房,鋼筋混凝土造,43.48,1.0,1.0,1.0,3500000.0
12961,淡水區,住宅大樓,鋼筋混凝土造,152.52,3.0,2.0,2.0,8250000.0
12962,淡水區,住宅大樓,鋼筋混凝土造,171.8,3.0,2.0,2.0,10580000.0
12963,淡水區,住宅大樓,鋼筋混凝土造,154.31,3.0,2.0,2.0,7780000.0
12964,淡水區,住宅大樓,鋼筋混凝土造,115.83,2.0,1.0,1.0,7680000.0
12965,淡水區,華廈,鋼筋混凝土造,109.4,2.0,1.0,2.0,6200000.0
12966,淡水區,住宅大樓,鋼筋混凝土造,138.41,3.0,2.0,2.0,6800000.0
12967,淡水區,住宅大樓,鋼筋混凝土造,138.45,2.0,1.0,1.0,7300000.0
12968,淡水區,公寓,鋼筋混凝土造,110.93,3.0,2.0,2.0,5500000.0
12969,淡水區,住宅大樓,鋼筋混凝土造,128.65,2.0,2.0,2.0,10350000.0
12970,淡水區,住宅大樓,鋼筋混凝土造,187.98,3.0,2.0,2.0,12500000.0
12971,淡水區,華廈,鋼筋混凝土造,89.14,2.0,2.0,1.0,7100000.0
12972,淡水區,住宅大樓,鋼筋混凝土造,119.89,4.0,2.0,2.0,6080000.0
12973,淡水區,住宅大樓,鋼筋混凝土造,180.63,3.0,2.0,2.0,10250000.0
12974,淡水區,住宅大樓,鋼筋混凝土造,177.79,3.0,2.0,2.0,10400000.0
12975,淡水區,住宅大樓,鋼筋混凝土造,144.33,2.0,2.0,2.0,12500000.0
12976,淡水區,住宅大樓,鋼筋混凝土造,122.46,2.0,2.0,1.0,6380000.0
12977,淡水區,住宅大樓,鋼筋混凝土造,83.29,3.0,1.0,2.0,4600000.0
12978,淡水區,住宅大樓,鋼筋混凝土造,132.35,2.0,2.0,2.0,8700000.0
12979,淡水區,華廈,鋼筋混凝土造,131.03,2.0,2.0,1.0,7590000.0
12980,淡水區,華廈,鋼筋混凝土造,131.03,2.0,2.0,1.0,7380000.0
12981,淡水區,住宅大樓,鋼筋混凝土造,53.74,1.0,2.0,1.0,5500000.0
12982,淡水區,住宅大樓,鋼筋混凝土造,156.99,3.0,2.0,2.0,9700000.0
12983,淡水區,住宅大樓,鋼筋混凝土造,152.64,3.0,2.0,2.0,10300000.0
12984,淡水區,住宅大樓,鋼筋混凝土造,122.07,2.0,2.0,1.0,7100000.0
12985,淡水區,透天厝,加強磚造,157.74,5.0,2.0,2.0,13860000.0
12986,淡水區,住宅大樓,鋼筋混凝土造,117.58,2.0,2.0,1.0,6400000.0
12987,淡水區,住宅大樓,鋼筋混凝土造,122.74,2.0,2.0,1.0,8600000.0
12988,淡水區,住宅大樓,鋼骨鋼筋混凝土造,93.39,1.0,2.0,1.0,10980000.0
12989,淡水區,華廈,鋼筋混凝土造,164.71,3.0,2.0,2.0,10880000.0
12990,淡水區,住宅大樓,鋼筋混凝土造,192.92,3.0,2.0,2.0,11500000.0
12991,淡水區,公寓,加強磚造,79.33,3.0,2.0,1.0,3880000.0
12992,淡水區,住宅大樓,鋼筋混凝土造,130.69,2.0,2.0,2.0,10380000.0
12993,淡水區,住宅大樓,鋼筋混凝土造,205.92,4.0,2.0,2.0,15200000.0
12994,淡水區,透天厝,鋼筋混凝土造,269.45,4.0,2.0,2.0,15200000.0
12995,淡水區,華廈,鋼筋混凝土造,153.72,2.0,2.0,2.0,10600000.0
12996,淡水區,住宅大樓,鋼筋混凝土造,238.87,4.0,2.0,2.0,12000000.0
12997,淡水區,住宅大樓,鋼筋混凝土造,174.03,3.0,2.0,2.0,11050000.0
12998,淡水區,住宅大樓,鋼筋混凝土造,121.5,3.0,2.0,2.0,7600000.0
12999,淡水區,住宅大樓,鋼筋混凝土造,177.35,3.0,2.0,2.0,13100000.0
13000,淡水區,住宅大樓,鋼筋混凝土造,175.73,3.0,2.0,2.0,12390000.0
13001,淡水區,住宅大樓,鋼筋混凝土造,175.51,3.0,2.0,2.0,12500000.0
13002,淡水區,住宅大樓,鋼筋混凝土造,194.61,3.0,2.0,2.0,11800000.0
13003,淡水區,住宅大樓,鋼筋混凝土造,117.58,2.0,2.0,1.0,6300000.0
13004,淡水區,住宅大樓,鋼筋混凝土造,192.32,3.0,2.0,2.0,9700000.0
13005,淡水區,住宅大樓,鋼筋混凝土造,157.17,3.0,2.0,2.0,12000000.0
13006,淡水區,住宅大樓,鋼筋混凝土造,145.67,3.0,1.0,2.0,9480000.0
13007,淡水區,住宅大樓,鋼筋混凝土造,206.86,3.0,2.0,2.0,16500000.0
13008,淡水區,住宅大樓,鋼筋混凝土造,208.98,3.0,2.0,2.0,16680000.0
13009,淡水區,住宅大樓,鋼筋混凝土造,205.51,3.0,2.0,2.0,15200000.0
13010,淡水區,公寓,鋼筋混凝土造,162.86,4.0,2.0,2.0,5600000.0
13011,淡水區,住宅大樓,鋼筋混凝土造,185.98,3.0,2.0,2.0,6200000.0
13012,淡水區,公寓,鋼筋混凝土造,83.37,2.0,2.0,1.0,8650000.0
13013,淡水區,住宅大樓,鋼筋混凝土造,91.36,3.0,2.0,2.0,6060000.0
13014,淡水區,套房,鋼筋混凝土造,102.76,1.0,1.0,1.0,9400000.0
13015,淡水區,住宅大樓,鋼骨鋼筋混凝土造,91.12,2.0,1.0,1.0,5330000.0
13016,淡水區,住宅大樓,鋼筋混凝土造,193.66,3.0,2.0,2.0,11100000.0
13017,淡水區,住宅大樓,鋼筋混凝土造,108.91,2.0,2.0,1.0,6600000.0
13018,淡水區,住宅大樓,鋼筋混凝土造,163.52,3.0,2.0,2.0,10300000.0
13019,淡水區,住宅大樓,鋼筋混凝土造,203.41,4.0,1.0,2.0,13050000.0
13020,淡水區,住宅大樓,鋼筋混凝土造,129.61,3.0,2.0,1.0,8230000.0
13021,淡水區,住宅大樓,鋼筋混凝土造,201.47,3.0,2.0,2.0,13800000.0
13022,淡水區,住宅大樓,鋼筋混凝土造,144.66,2.0,2.0,1.0,10550000.0
13023,淡水區,住宅大樓,鋼筋混凝土造,257.77,4.0,2.0,2.0,15300000.0
13024,淡水區,住宅大樓,鋼筋混凝土造,130.16,3.0,2.0,2.0,11100000.0
13025,淡水區,住宅大樓,鋼筋混凝土造,153.68,2.0,2.0,2.0,11540000.0
13026,淡水區,住宅大樓,鋼筋混凝土造,73.84,2.0,2.0,1.0,5610000.0
13027,淡水區,住宅大樓,鋼筋混凝土造,128.43,2.0,2.0,2.0,12750000.0
13028,淡水區,住宅大樓,鋼筋混凝土造,177.35,3.0,2.0,2.0,14310000.0
13029,淡水區,華廈,鋼筋混凝土造,140.18,2.0,2.0,2.0,10600000.0
13030,淡水區,公寓,鋼筋混凝土造,73.26,2.0,1.0,1.0,8750000.0
13031,淡水區,華廈,鋼筋混凝土造,168.39,3.0,2.0,2.0,9500000.0
13032,淡水區,華廈,鋼筋混凝土造,136.41,3.0,2.0,2.0,7770000.0
13033,淡水區,住宅大樓,鋼筋混凝土造,141.37,3.0,0.0,3.0,8000000.0
13034,淡水區,公寓,鋼筋混凝土造,106.11,3.0,2.0,2.0,5000000.0
13035,淡水區,住宅大樓,鋼筋混凝土造,116.85,2.0,2.0,1.0,7050000.0
13036,淡水區,住宅大樓,鋼筋混凝土造,153.98,3.0,2.0,2.0,8350000.0
13037,淡水區,住宅大樓,鋼筋混凝土造,101.66,3.0,2.0,2.0,5000000.0
13038,淡水區,華廈,鋼筋混凝土造,80.06,2.0,2.0,1.0,5500000.0
13039,淡水區,住宅大樓,鋼筋混凝土造,180.46,3.0,2.0,2.0,11900000.0
13040,淡水區,住宅大樓,鋼筋混凝土造,86.81,2.0,1.0,1.0,6400000.0
13041,淡水區,公寓,加強磚造,86.02,5.0,0.0,5.0,5050000.0
13042,淡水區,公寓,鋼筋混凝土造,120.38,5.0,0.0,5.0,4650000.0
13043,淡水區,套房,鋼筋混凝土造,33.84,1.0,1.0,1.0,2600000.0
13044,淡水區,套房,鋼筋混凝土造,56.22,1.0,1.0,1.0,4710000.0
13045,淡水區,住宅大樓,鋼筋混凝土造,116.39,2.0,1.0,1.0,7300000.0
13046,淡水區,住宅大樓,鋼筋混凝土造,116.26,3.0,2.0,1.0,6800000.0
13047,淡水區,住宅大樓,鋼筋混凝土造,89.52,2.0,1.0,1.0,6500000.0
13048,淡水區,住宅大樓,鋼筋混凝土造,190.06,3.0,2.0,2.0,12700000.0
13049,淡水區,華廈,鋼筋混凝土造,92.66,3.0,0.0,3.0,7300000.0
13050,淡水區,住宅大樓,鋼筋混凝土造,169.43,3.0,2.0,2.0,11200000.0
13051,淡水區,住宅大樓,鋼筋混凝土造,171.09,3.0,2.0,2.0,15000000.0
13052,淡水區,華廈,鋼筋混凝土造,305.08,4.0,2.0,2.0,13000000.0
13053,淡水區,住宅大樓,鋼筋混凝土造,144.97,2.0,2.0,2.0,8980000.0
13054,淡水區,住宅大樓,鋼筋混凝土造,233.08,5.0,2.0,2.0,12980000.0
13055,淡水區,住宅大樓,鋼筋混凝土造,84.9,2.0,2.0,1.0,5300000.0
13056,淡水區,華廈,鋼筋混凝土造,216.63,4.0,2.0,2.0,17250000.0
13057,淡水區,華廈,鋼筋混凝土造,115.91,3.0,2.0,1.0,6300000.0
13058,淡水區,華廈,鋼筋混凝土造,218.71,1.0,2.0,2.0,14680000.0
13059,淡水區,華廈,鋼筋混凝土造,135.68,3.0,2.0,2.0,6880000.0
13060,淡水區,住宅大樓,鋼筋混凝土造,187.58,3.0,2.0,2.0,11330000.0
13061,淡水區,華廈,鋼筋混凝土造,87.17,2.0,2.0,1.0,8850000.0
13062,淡水區,住宅大樓,鋼筋混凝土造,187.64,3.0,2.0,2.0,13800000.0
13063,淡水區,住宅大樓,鋼筋混凝土造,79.44,2.0,1.0,1.0,6200000.0
13064,淡水區,住宅大樓,鋼筋混凝土造,118.71,2.0,2.0,2.0,8600000.0
13065,淡水區,住宅大樓,鋼筋混凝土造,143.68,2.0,2.0,2.0,7700000.0
13066,淡水區,住宅大樓,鋼筋混凝土造,147.28,3.0,1.0,2.0,13000000.0
13067,淡水區,住宅大樓,鋼筋混凝土造,88.89,3.0,2.0,1.0,7000000.0
13068,淡水區,住宅大樓,鋼筋混凝土造,186.03,3.0,2.0,2.0,5800000.0
13069,淡水區,公寓,鋼筋混凝土造,120.72,6.0,0.0,6.0,4750000.0
13070,淡水區,住宅大樓,鋼筋混凝土造,130.16,3.0,2.0,2.0,10200000.0
13071,淡水區,住宅大樓,鋼筋混凝土造,72.61,3.0,2.0,1.0,5800000.0
13072,淡水區,住宅大樓,鋼筋混凝土造,153.45,3.0,2.0,2.0,12700000.0
13073,淡水區,住宅大樓,鋼筋混凝土造,85.73,2.0,1.0,1.0,6240000.0
13074,淡水區,公寓,鋼筋混凝土造,143.26,8.0,0.0,8.0,6500000.0
13075,淡水區,套房,鋼筋混凝土造,75.52,1.0,1.0,1.0,4000000.0
13076,淡水區,住宅大樓,鋼筋混凝土造,186.95,3.0,2.0,2.0,8200000.0
13077,淡水區,住宅大樓,鋼筋混凝土造,167.32,3.0,2.0,2.0,11380000.0
13078,淡水區,住宅大樓,鋼筋混凝土造,187.0,3.0,2.0,2.0,9200000.0
13079,淡水區,住宅大樓,鋼筋混凝土造,194.35,3.0,2.0,2.0,12500000.0
13080,淡水區,住宅大樓,鋼筋混凝土造,147.21,3.0,2.0,1.0,8880000.0
13081,淡水區,住宅大樓,鋼筋混凝土造,111.94,1.0,1.0,1.0,5660000.0
13082,淡水區,華廈,鋼筋混凝土造,152.76,3.0,2.0,2.0,12500000.0
13083,淡水區,套房,鋼筋混凝土造,41.98,1.0,1.0,1.0,4020000.0
13084,淡水區,住宅大樓,鋼筋混凝土造,63.61,2.0,2.0,1.0,6150000.0
13085,淡水區,住宅大樓,鋼筋混凝土造,176.93,3.0,2.0,2.0,12500000.0
13086,淡水區,公寓,鋼筋混凝土造,218.11,5.0,2.0,3.0,14080000.0
13087,淡水區,住宅大樓,鋼筋混凝土造,163.57,3.0,2.0,2.0,10650000.0
13088,淡水區,住宅大樓,鋼筋混凝土造,162.6,3.0,2.0,2.0,10300000.0
13089,淡水區,住宅大樓,鋼筋混凝土造,145.67,3.0,1.0,2.0,9790000.0
13090,淡水區,住宅大樓,鋼筋混凝土造,149.97,2.0,2.0,1.0,10000000.0
13091,淡水區,公寓,鋼筋混凝土造,107.88,3.0,2.0,2.0,9150000.0
13092,淡水區,住宅大樓,鋼骨鋼筋混凝土造,107.51,2.0,2.0,1.0,12300000.0
13093,淡水區,住宅大樓,鋼筋混凝土造,98.1,3.0,2.0,2.0,6780000.0
13094,淡水區,住宅大樓,鋼筋混凝土造,146.13,3.0,2.0,2.0,14860000.0
13095,淡水區,住宅大樓,鋼筋混凝土造,140.48,3.0,2.0,2.0,8260000.0
13096,淡水區,套房,鋼筋混凝土造,72.86,1.0,1.0,1.0,5400000.0
13097,淡水區,住宅大樓,鋼筋混凝土造,167.26,4.0,2.0,2.0,12500000.0
13098,淡水區,住宅大樓,鋼筋混凝土造,187.49,3.0,2.0,2.0,14000000.0
13099,淡水區,住宅大樓,鋼筋混凝土造,179.29,3.0,2.0,2.0,10300000.0
13100,淡水區,公寓,鋼筋混凝土造,108.86,3.0,2.0,2.0,5200000.0
13101,淡水區,住宅大樓,鋼筋混凝土造,208.91,4.0,2.0,2.0,11580000.0
13102,淡水區,公寓,加強磚造,71.45,3.0,2.0,1.0,6000000.0
13103,淡水區,住宅大樓,鋼筋混凝土造,145.67,3.0,1.0,2.0,10160000.0
13104,淡水區,住宅大樓,鋼筋混凝土造,166.43,3.0,2.0,2.0,11560000.0
13105,淡水區,華廈,鋼筋混凝土造,124.97,3.0,2.0,2.0,10500000.0
13106,淡水區,透天厝,加強磚造,284.92,0.0,0.0,0.0,7500000.0
13107,淡水區,華廈,鋼筋混凝土造,167.63,3.0,2.0,2.0,8500000.0
13108,淡水區,公寓,鋼筋混凝土造,76.36,3.0,2.0,1.0,6180000.0
13109,淡水區,住宅大樓,鋼筋混凝土造,220.93,4.0,2.0,2.0,7500000.0
13110,淡水區,公寓,鋼筋混凝土造,152.72,0.0,0.0,0.0,7600000.0
13111,淡水區,住宅大樓,鋼筋混凝土造,162.36,3.0,2.0,2.0,10800000.0
13112,淡水區,住宅大樓,鋼筋混凝土造,133.46,2.0,2.0,2.0,13500000.0
13113,淡水區,住宅大樓,鋼筋混凝土造,138.14,3.0,2.0,2.0,7350000.0
13114,淡水區,住宅大樓,鋼筋混凝土造,113.91,2.0,2.0,1.0,6980000.0
13115,淡水區,住宅大樓,鋼筋混凝土造,86.25,2.0,2.0,1.0,6670000.0
13116,淡水區,住宅大樓,鋼筋混凝土造,179.23,3.0,2.0,2.0,9500000.0
13117,淡水區,住宅大樓,鋼筋混凝土造,113.11,3.0,2.0,2.0,6780000.0
13118,淡水區,華廈,鋼筋混凝土造,131.75,3.0,2.0,2.0,6800000.0
13119,淡水區,套房,鋼筋混凝土造,45.68,1.0,1.0,1.0,2900000.0
13120,淡水區,套房,鋼筋混凝土造,70.81,1.0,1.0,1.0,5300000.0
13121,淡水區,住宅大樓,鋼筋混凝土造,154.81,3.0,2.0,2.0,11800000.0
13122,淡水區,住宅大樓,鋼筋混凝土造,90.12,2.0,2.0,1.0,6800000.0
13123,淡水區,住宅大樓,鋼骨鋼筋混凝土造,114.22,1.0,2.0,1.0,13000000.0
13124,淡水區,住宅大樓,鋼筋混凝土造,208.91,4.0,2.0,2.0,13100000.0
13125,淡水區,住宅大樓,鋼筋混凝土造,180.23,3.0,2.0,2.0,12680000.0
13126,淡水區,套房,鋼筋混凝土造,77.55,1.0,1.0,1.0,6180000.0
13127,淡水區,住宅大樓,鋼筋混凝土造,189.02,3.0,2.0,2.0,12660000.0
13128,淡水區,住宅大樓,鋼筋混凝土造,138.62,2.0,1.0,1.0,6900000.0
13129,淡水區,公寓,鋼筋混凝土造,116.25,3.0,2.0,1.0,4600000.0
13130,淡水區,套房,鋼筋混凝土造,53.46,1.0,1.0,1.0,4050000.0
13131,淡水區,華廈,鋼筋混凝土造,152.11,3.0,2.0,2.0,7000000.0
13132,淡水區,套房,鋼筋混凝土造,42.95,1.0,1.0,1.0,4000000.0
13133,淡水區,透天厝,加強磚造,162.57,6.0,3.0,3.0,11000000.0
13134,淡水區,住宅大樓,鋼筋混凝土造,64.13,3.0,0.0,3.0,4260000.0
13135,淡水區,住宅大樓,鋼筋混凝土造,124.71,3.0,2.0,2.0,4650000.0
13136,淡水區,住宅大樓,鋼筋混凝土造,167.44,4.0,2.0,2.0,10100000.0
13137,淡水區,住宅大樓,鋼筋混凝土造,211.1,4.0,2.0,2.0,13620000.0
13138,淡水區,住宅大樓,鋼筋混凝土造,202.54,3.0,2.0,2.0,16380000.0
13139,淡水區,住宅大樓,鋼筋混凝土造,122.94,2.0,2.0,1.0,7600000.0
13140,淡水區,住宅大樓,鋼筋混凝土造,145.49,3.0,2.0,2.0,11000000.0
13141,淡水區,住宅大樓,鋼筋混凝土造,195.78,3.0,2.0,2.0,9225000.0
13142,淡水區,住宅大樓,鋼筋混凝土造,145.72,2.0,2.0,1.0,7700000.0
13143,淡水區,住宅大樓,鋼筋混凝土造,180.89,4.0,2.0,2.0,10300000.0
13144,淡水區,華廈,鋼筋混凝土造,144.0,3.0,2.0,2.0,8900000.0
13145,淡水區,套房,鋼筋混凝土造,47.83,1.0,1.0,1.0,3800000.0
13146,淡水區,住宅大樓,鋼筋混凝土造,179.23,3.0,2.0,2.0,9500000.0
13147,淡水區,住宅大樓,鋼筋混凝土造,96.09,3.0,2.0,2.0,5850000.0
13148,淡水區,住宅大樓,鋼筋混凝土造,213.66,4.0,2.0,2.0,12600000.0
13149,淡水區,住宅大樓,鋼筋混凝土造,76.71,2.0,1.0,1.0,4600000.0
13150,淡水區,住宅大樓,鋼筋混凝土造,136.65,2.0,2.0,1.0,9400000.0
13151,淡水區,住宅大樓,鋼筋混凝土造,163.18,3.0,2.0,2.0,11250000.0
13152,淡水區,住宅大樓,鋼筋混凝土造,186.04,3.0,2.0,2.0,6500000.0
13153,淡水區,住宅大樓,鋼筋混凝土造,77.32,2.0,2.0,1.0,5000000.0
13154,淡水區,住宅大樓,鋼筋混凝土造,97.14,2.0,2.0,1.0,6180000.0
13155,淡水區,住宅大樓,鋼筋混凝土造,155.74,4.0,2.0,2.0,6000000.0
13156,淡水區,住宅大樓,鋼筋混凝土造,198.82,3.0,2.0,2.0,10900000.0
13157,淡水區,住宅大樓,鋼筋混凝土造,191.45,3.0,2.0,2.0,9900000.0
13158,淡水區,住宅大樓,鋼筋混凝土造,138.28,4.0,2.0,2.0,11600000.0
13159,淡水區,住宅大樓,鋼筋混凝土造,161.22,3.0,2.0,2.0,10300000.0
13160,淡水區,住宅大樓,鋼筋混凝土造,188.16,3.0,2.0,2.0,11500000.0
13161,淡水區,住宅大樓,鋼筋混凝土造,180.98,3.0,2.0,2.0,9860000.0
13162,淡水區,住宅大樓,鋼筋混凝土造,93.12,2.0,1.0,2.0,5100000.0
13163,淡水區,住宅大樓,鋼筋混凝土造,161.76,3.0,2.0,2.0,8900000.0
13164,淡水區,住宅大樓,鋼筋混凝土造,124.93,2.0,1.0,2.0,8000000.0
13165,淡水區,住宅大樓,鋼筋混凝土造,175.38,3.0,2.0,2.0,10150000.0
13166,淡水區,住宅大樓,鋼筋混凝土造,111.57,3.0,2.0,2.0,8500000.0
13167,淡水區,住宅大樓,鋼筋混凝土造,170.66,3.0,2.0,2.0,9700000.0
13168,淡水區,住宅大樓,鋼筋混凝土造,209.96,4.0,2.0,2.0,11680000.0
13169,淡水區,華廈,鋼筋混凝土造,131.03,2.0,2.0,1.0,7770000.0
13170,淡水區,住宅大樓,鋼筋混凝土造,238.06,4.0,2.0,2.0,7000000.0
13171,淡水區,住宅大樓,鋼筋混凝土造,168.2,4.0,2.0,2.0,8880000.0
13172,淡水區,華廈,鋼筋混凝土造,105.8,3.0,0.0,3.0,7900000.0
13173,淡水區,住宅大樓,鋼筋混凝土造,219.61,3.0,2.0,2.0,15400000.0
13174,淡水區,住宅大樓,鋼筋混凝土造,141.91,2.0,2.0,1.0,10400000.0
13175,淡水區,套房,鋼筋混凝土造,72.37,1.0,1.0,1.0,6950000.0
13176,淡水區,住宅大樓,鋼筋混凝土造,83.83,3.0,2.0,1.0,3900000.0
13177,淡水區,住宅大樓,鋼筋混凝土造,71.81,3.0,2.0,1.0,3400000.0
13178,淡水區,住宅大樓,鋼筋混凝土造,180.29,3.0,2.0,2.0,12800000.0
13179,淡水區,住宅大樓,鋼筋混凝土造,129.11,2.0,2.0,1.0,7300000.0
13180,淡水區,住宅大樓,鋼筋混凝土造,147.34,3.0,2.0,2.0,7800000.0
13181,淡水區,住宅大樓,鋼骨鋼筋混凝土造,72.77,2.0,2.0,1.0,4300000.0
13182,淡水區,套房,鋼筋混凝土造,57.96,1.0,1.0,1.0,5080000.0
13183,淡水區,華廈,鋼筋混凝土造,147.11,3.0,2.0,2.0,8800000.0
13184,淡水區,住宅大樓,鋼筋混凝土造,118.01,2.0,1.0,1.0,6780000.0
13185,淡水區,住宅大樓,鋼筋混凝土造,124.96,3.0,2.0,2.0,7300000.0
13186,淡水區,住宅大樓,鋼筋混凝土造,130.69,2.0,2.0,2.0,10080000.0
13187,淡水區,住宅大樓,鋼筋混凝土造,249.74,4.0,2.0,2.0,13800000.0
13188,淡水區,住宅大樓,鋼筋混凝土造,242.32,4.0,2.0,2.0,12600000.0
13189,淡水區,住宅大樓,鋼筋混凝土造,248.85,4.0,2.0,2.0,13080000.0
13190,淡水區,住宅大樓,鋼筋混凝土造,107.32,2.0,1.0,1.0,4753000.0
13191,淡水區,住宅大樓,鋼筋混凝土造,148.0,2.0,2.0,1.0,7850000.0
13192,淡水區,住宅大樓,鋼筋混凝土造,67.35,2.0,2.0,1.0,5300000.0
13193,淡水區,住宅大樓,鋼筋混凝土造,106.05,3.0,2.0,2.0,5800000.0
13194,淡水區,住宅大樓,鋼筋混凝土造,178.11,3.0,2.0,2.0,11700000.0
13195,淡水區,住宅大樓,鋼筋混凝土造,135.59,2.0,1.0,1.0,7770000.0
13196,淡水區,華廈,鋼筋混凝土造,78.87,2.0,1.0,1.0,4500000.0
13197,淡水區,住宅大樓,鋼筋混凝土造,202.71,3.0,2.0,2.0,11000000.0
13198,淡水區,華廈,鋼筋混凝土造,170.3,3.0,2.0,2.0,9200000.0
13199,淡水區,住宅大樓,鋼筋混凝土造,120.93,2.0,2.0,1.0,7730000.0
13200,淡水區,套房,鋼筋混凝土造,64.49,1.0,1.0,1.0,5000000.0
13201,淡水區,住宅大樓,鋼筋混凝土造,186.38,5.0,2.0,2.0,10060000.0
13202,淡水區,華廈,鋼筋混凝土造,142.23,3.0,2.0,2.0,8300000.0
13203,淡水區,公寓,鋼筋混凝土造,110.18,5.0,0.0,5.0,5000000.0
13204,淡水區,住宅大樓,鋼筋混凝土造,167.31,4.0,2.0,2.0,11980000.0
13205,淡水區,住宅大樓,鋼筋混凝土造,83.02,2.0,1.0,1.0,5500000.0
13206,淡水區,住宅大樓,鋼筋混凝土造,142.59,2.0,2.0,2.0,10500000.0
13207,淡水區,住宅大樓,鋼筋混凝土造,145.67,3.0,1.0,2.0,10260000.0
13208,淡水區,住宅大樓,鋼筋混凝土造,105.66,2.0,2.0,1.0,5750000.0
13209,淡水區,華廈,鋼筋混凝土造,113.05,3.0,2.0,2.0,6000000.0
13210,淡水區,住宅大樓,鋼筋混凝土造,184.77,4.0,2.0,1.0,8100000.0
13211,淡水區,住宅大樓,鋼筋混凝土造,135.93,3.0,2.0,2.0,7100000.0
13212,淡水區,住宅大樓,鋼筋混凝土造,154.21,3.0,2.0,2.0,9000000.0
13213,淡水區,住宅大樓,鋼筋混凝土造,213.11,3.0,2.0,2.0,10680000.0
13214,淡水區,套房,鋼筋混凝土造,64.49,3.0,1.0,3.0,4080000.0
13215,淡水區,住宅大樓,鋼筋混凝土造,155.36,3.0,2.0,2.0,10000000.0
13216,淡水區,住宅大樓,鋼筋混凝土造,196.09,3.0,2.0,2.0,10500000.0
13217,淡水區,住宅大樓,鋼筋混凝土造,145.63,3.0,2.0,2.0,8400000.0
13218,淡水區,華廈,鋼筋混凝土造,107.51,3.0,2.0,2.0,6050000.0
13219,淡水區,住宅大樓,鋼筋混凝土造,189.02,3.0,2.0,2.0,10300000.0
13220,淡水區,住宅大樓,鋼筋混凝土造,171.57,3.0,2.0,2.0,11460000.0
13221,淡水區,住宅大樓,鋼筋混凝土造,166.16,3.0,2.0,2.0,11650000.0
13222,淡水區,住宅大樓,鋼筋混凝土造,122.44,2.0,1.0,1.0,6600000.0
13223,淡水區,住宅大樓,鋼筋混凝土造,84.42,5.0,2.0,2.0,3850000.0
13224,淡水區,套房,鋼筋混凝土造,64.13,3.0,0.0,3.0,4300000.0
13225,淡水區,住宅大樓,鋼筋混凝土造,186.85,3.0,2.0,2.0,11990000.0
13226,淡水區,住宅大樓,鋼筋混凝土造,248.85,4.0,2.0,2.0,12980000.0
13227,淡水區,住宅大樓,鋼筋混凝土造,131.16,2.0,2.0,1.0,7800000.0
13228,淡水區,套房,鋼筋混凝土造,44.69,1.0,1.0,1.0,4200000.0
13229,淡水區,住宅大樓,鋼骨鋼筋混凝土造,71.52,2.0,1.0,1.0,4900000.0
13230,淡水區,住宅大樓,鋼筋混凝土造,186.58,3.0,2.0,2.0,9500000.0
13231,淡水區,公寓,鋼筋混凝土造,109.13,3.0,2.0,2.0,5150000.0
13232,淡水區,住宅大樓,鋼筋混凝土造,176.93,3.0,2.0,2.0,12800000.0
13233,淡水區,華廈,鋼筋混凝土造,114.22,2.0,1.0,1.0,5250000.0
13234,淡水區,住宅大樓,鋼骨鋼筋混凝土造,162.72,2.0,2.0,2.0,15500000.0
13235,淡水區,華廈,鋼筋混凝土造,96.11,2.0,2.0,2.0,8400000.0
