,District,MainMaterial,B_area,LivingR,BathR,Price,PropertyType2,log_Price,log_B_area
264,板橋區,鋼筋混凝土造,95.4,2,1,11000000.0,公寓,16.213405830762646,4.558078578454241
265,板橋區,鋼筋混凝土造,74.58,0,4,8500000.0,公寓,15.955576721460545,4.311872374750675
266,土城區,鋼筋混凝土造,162.65,0,10,8500000.0,公寓,15.955576721460545,5.091600652919361
267,土城區,鋼筋混凝土造,92.39,2,1,5600000.0,公寓,15.538277155705378,4.526018747682654
268,土城區,鋼筋混凝土造,82.07,1,1,6000000.0,華廈,15.60727002719233,4.4075725416416205
269,土城區,鋼筋混凝土造,198.55,2,2,15000000.0,住宅大樓,16.523560759066484,5.291040957577261
270,板橋區,鋼筋混凝土造,92.26,2,2,7800000.0,公寓,15.86963429165982,4.524610678129674
271,金山區,鋼筋混凝土造,133.28,2,2,4550000.0,華廈,15.330637790927133,4.892452178418533
272,新店區,鋼骨混凝土造,174.21,2,2,10600000.0,住宅大樓,16.176364559082295,5.160261468052068
273,新店區,鋼筋混凝土造,97.85,2,2,7600000.0,住宅大樓,15.84365880525656,4.583435693842085
275,新店區,鋼筋混凝土造,145.67,2,1,20000000.0,住宅大樓,16.811242831518264,4.9813437894608565
276,淡水區,鋼筋混凝土造,84.92,2,1,4350000.0,住宅大樓,15.285686403064867,4.441709636835055
277,淡水區,鋼筋混凝土造,106.94,2,2,4200000.0,華廈,15.250595083253597,4.672267929520586
278,八里區,加強磚造,227.6,2,2,6600000.0,透天厝,15.702580206996654,5.427589702252176
279,淡水區,鋼筋混凝土造,172.89,2,2,8500000.0,住宅大樓,15.955576721460545,5.152655554116684
280,淡水區,鋼筋混凝土造,344.35,3,4,34500000.0,透天厝,17.356469882001587,5.841658581990707
281,淡水區,鋼筋混凝土造,51.36,1,1,3500000.0,套房,15.068273526459642,3.9388596593817056
282,淡水區,鋼筋混凝土造,71.23,2,1,3250000.0,住宅大樓,14.994165554305921,4.265914077990263
283,淡水區,鋼筋混凝土造,232.92,2,2,20000000.0,住宅大樓,16.811242831518264,5.450695046968919
284,淡水區,加強磚造,94.17,1,1,3600000.0,公寓,15.096444403426338,4.545101659521972
285,新店區,鋼筋混凝土造,153.04,2,2,23000000.0,華廈,16.951004773893423,5.030699325131997
286,新店區,鋼筋混凝土造,71.19,1,1,2900000.0,華廈,14.880221294956703,4.265352359115782
287,淡水區,鋼筋混凝土造,188.96,2,2,10500000.0,住宅大樓,16.166885815127753,5.241535352449052
288,三重區,加強磚造,63.38,2,1,7200000.0,公寓,15.789591583986283,4.149148354262775
289,三重區,鋼筋混凝土造,114.97,2,2,10300000.0,住宅大樓,16.147654453199863,4.744671224765649
290,板橋區,見其他登記事項,57.69,2,1,10000000.0,住宅大樓,16.11809565095832,4.055083848268798
291,板橋區,鋼筋混凝土造,146.27,2,1,12950000.0,華廈,16.37660634610982,4.985454228898997
292,新莊區,鋼筋混凝土造,101.18,2,2,9200000.0,公寓,16.034714042019267,4.61690110886379
293,新莊區,鋼筋混凝土造,97.52,1,1,9900000.0,住宅大樓,16.108045315104818,4.5800574851730165
294,新莊區,鋼筋混凝土造,62.71,1,1,5950000.0,住宅大樓,15.598901777521812,4.138520924554929
295,三峽區,鋼筋混凝土造,183.16,2,2,10800000.0,華廈,16.195056692094447,5.210360087788895
296,樹林區,鋼筋混凝土造,31.05,0,1,1580000.0,套房,14.27293540500315,3.435598808379488
297,三峽區,鋼筋混凝土造,186.5,2,2,11000000.0,住宅大樓,16.213405830762646,5.2284312390838705
298,三重區,鋼筋混凝土造,67.0,1,1,6000000.0,公寓,15.60727002719233,4.204692619390966
299,三重區,鋼筋混凝土造,62.09,1,1,5380000.0,住宅大樓,15.498198932137967,4.128584945376802
300,三重區,鋼筋混凝土造,51.52,1,1,4780000.0,公寓,15.379951104467638,3.9419700817960983
301,蘆洲區,鋼筋混凝土造,106.66,2,2,8720000.0,住宅大樓,15.981129795885163,4.669646205172456
302,三重區,加強磚造,88.02,1,1,8400000.0,公寓,15.943742263813542,4.477564061382945
303,三重區,鋼筋混凝土造,45.0,2,1,4550000.0,公寓,15.330637790927133,3.8066624897703196
304,三重區,鋼筋混凝土造,69.0,2,1,6000000.0,公寓,15.60727002719233,4.23410650459726
305,蘆洲區,鋼筋混凝土造,185.51,2,2,12500000.0,住宅大樓,16.34123920227253,5.223108788950282
306,三重區,鋼筋混凝土造,61.56,0,0,7050000.0,套房,15.768538174788452,4.120012308970678
307,三重區,鋼筋混凝土造,94.36,2,1,10380000.0,住宅大樓,16.15539143570202,4.547117254539474
308,中和區,鋼筋混凝土造,91.73,2,1,8000000.0,公寓,15.89495209964411,4.518849479521564
309,中和區,鋼筋混凝土造,108.68,2,2,9800000.0,公寓,16.0978929436408,4.688407784558147
310,中和區,加強磚造,64.79,1,1,4750000.0,公寓,15.373655176010823,4.171151270461866
311,中和區,鋼筋混凝土造,86.77,2,1,8080000.0,公寓,15.904902430497279,4.463260939805398
312,永和區,鋼筋混凝土造,172.37,2,2,24000000.0,住宅大樓,16.99356438831222,5.1496433291663
313,新莊區,鋼筋混凝土造,93.98,2,2,7200000.0,公寓,15.789591583986283,4.54308199367467
314,新莊區,鋼筋混凝土造,160.71,2,2,8400000.0,住宅大樓,15.943742263813542,5.0796014985609785
315,新莊區,鋼筋混凝土造,85.34,2,1,4800000.0,公寓,15.38412647587812,4.446643277759854
316,林口區,鋼筋混凝土造,288.55,2,4,17000000.0,透天厝,16.64872390202049,5.6648683811569756
317,板橋區,鋼筋混凝土造,170.08,2,2,18800000.0,住宅大樓,16.749367427800177,5.1362689145936375
318,樹林區,鋼筋混凝土造,121.91,1,2,7210000.0,住宅大樓,15.790979509261131,4.803283067577055
319,中和區,鋼筋混凝土造,170.96,2,2,11880000.0,華廈,16.290366871898772,5.141429611010892
320,蘆洲區,鋼筋混凝土造,111.23,0,0,12000000.0,公寓,16.300417207752275,4.711600129603938
321,三重區,鋼筋混凝土造,359.48,2,3,34500000.0,住宅大樓,17.356469882001587,5.884658542790173
322,汐止區,鋼筋混凝土造,135.95,2,2,15400000.0,住宅大樓,16.549878067383858,4.9122871710784795
323,汐止區,鋼筋混凝土造,48.55,1,1,1700000.0,住宅大樓,14.346138809026444,3.882594194737334
324,汐止區,鋼筋混凝土造,46.11,1,1,1670000.0,住宅大樓,14.328334184392938,3.8310298462186143
325,新店區,鋼筋混凝土造,62.4,1,1,7580000.0,華廈,15.841023757618554,4.133565275375382
326,新莊區,鋼筋混凝土造,88.8,2,1,6050000.0,公寓,15.615568830007025,4.486386649998124
327,淡水區,鋼筋混凝土造,140.03,2,2,9000000.0,住宅大樓,16.012735135300492,4.941856685367686
328,淡水區,鋼筋混凝土造,144.04,2,2,5950000.0,住宅大樓,15.598901777521812,4.970091038780675
329,三峽區,鋼筋混凝土造,134.72,2,2,7100000.0,住宅大樓,15.775605342011543,4.903198550494016
330,蘆洲區,鋼筋混凝土造,34.0,2,1,2700000.0,公寓,14.808762330974558,3.5263605246161616
331,永和區,鋼筋混凝土造,125.94,2,2,16000000.0,住宅大樓,16.588099280204055,4.835805603060597
332,三重區,鋼筋混凝土造,321.72,2,3,36000000.0,住宅大樓,17.399029496420383,5.773681602035868
333,中和區,鋼骨鋼筋混凝土造,44.31,1,1,3800000.0,套房,15.150511624696614,3.7912103852113983
334,中和區,鋼筋混凝土造,74.82,2,1,5150000.0,公寓,15.454507272639919,4.31508522892
335,淡水區,鋼骨鋼筋混凝土造,41.6,1,1,1620000.0,住宅大樓,14.297936707208567,3.728100167267218
337,八里區,鋼筋混凝土造,106.57,2,2,6300000.0,華廈,15.65606019136176,4.668802046232865
338,淡水區,鋼筋混凝土造,150.58,2,2,8180000.0,住宅大樓,15.91720270857893,5.014494504421976
339,淡水區,鋼筋混凝土造,159.96,2,2,9000000.0,華廈,16.012735135300492,5.074923783978618
340,淡水區,鋼筋混凝土造,41.76,0,0,3080000.0,住宅大樓,14.940440154949757,3.731938943574383
341,淡水區,鋼筋混凝土造,117.44,1,1,6880000.0,住宅大樓,15.744129209909527,4.765927564866206
342,淡水區,鋼筋混凝土造,117.44,1,1,6800000.0,住宅大樓,15.732433170146335,4.765927564866206
343,淡水區,鋼筋混凝土造,117.44,1,1,7020000.0,住宅大樓,15.764273776001994,4.765927564866206
344,淡水區,鋼筋混凝土造,166.08,1,2,10300000.0,住宅大樓,16.147654453199863,5.112469599977524
345,淡水區,鋼筋混凝土造,166.08,1,2,10000000.0,住宅大樓,16.11809565095832,5.112469599977524
346,淡水區,鋼筋混凝土造,166.08,1,2,10100000.0,住宅大樓,16.12804598181149,5.112469599977524
347,三芝區,鋼筋混凝土造,241.25,2,3,6000000.0,透天厝,15.60727002719233,5.485833740219095
348,新店區,鋼筋混凝土造,121.55,2,2,10200000.0,華廈,16.1378982782545,4.800325700762133
349,新店區,鋼筋混凝土造,111.32,2,2,8300000.0,住宅大樓,15.931766072766827,4.71240893665769
350,新店區,鋼骨鋼筋混凝土造,208.52,2,2,25850000.0,住宅大樓,17.06782115891871,5.3400349598999055
351,新店區,鋼筋混凝土造,71.1,2,1,8100000.0,公寓,15.907374619642667,4.264087336809195
352,汐止區,鋼筋混凝土造,82.52,2,1,5400000.0,華廈,15.501909511534503,4.413040688203051
353,汐止區,鋼骨鋼筋混凝土造,67.57,0,0,3980000.0,住宅大樓,15.196792377260621,4.213164097564083
354,汐止區,鋼筋混凝土造,60.44,1,1,5150000.0,住宅大樓,15.454507272639919,4.101651137404539
355,汐止區,鋼筋混凝土造,95.75,2,2,6600000.0,住宅大樓,15.702580206996654,4.561740628060756
356,土城區,鋼筋混凝土造,106.74,2,2,8250000.0,華廈,15.925723758310864,4.6703959709057985
357,板橋區,鋼筋混凝土造,81.85,1,1,6250000.0,公寓,15.648092021712584,4.404888303817144
358,板橋區,加強磚造,38.93,1,1,3650000.0,公寓,15.110237725558674,3.6617651616223643
359,新莊區,鋼筋混凝土造,87.41,2,1,4050000.0,公寓,15.214227439082721,4.470609692592396
360,五股區,鋼筋混凝土造,93.86,1,2,3850000.0,住宅大樓,15.163583706263967,4.541804310366271
361,林口區,鋼筋混凝土造,176.18,2,2,12500000.0,華廈,16.34123920227253,5.17150619968165
362,林口區,鋼筋混凝土造,136.89,1,2,8000000.0,華廈,15.89495209964411,4.919177683607421
363,新莊區,鋼筋混凝土造,114.23,2,2,9500000.0,住宅大樓,16.06680235657077,4.738213959745856
364,新莊區,鋼筋混凝土造,109.54,2,1,8700000.0,華廈,15.978833583624812,4.696289779355575
365,新莊區,鋼筋混凝土造,126.32,2,2,12580000.0,住宅大樓,16.347618809236568,4.838818369947386
366,林口區,鋼筋混凝土造,123.3,1,1,7780000.0,華廈,15.867066896154574,4.814620410170298
367,中和區,鋼筋混凝土造,197.91,2,2,15800000.0,華廈,16.575520497997196,5.2878123819028895
368,中和區,見其他登記事項,60.53,1,1,7500000.0,住宅大樓,15.830413578506539,4.103139109903596
369,中和區,鋼筋混凝土造,97.51,2,1,8600000.0,公寓,15.967272761223736,4.579954936847027
370,中和區,鋼筋混凝土造,196.01,2,2,33000000.0,住宅大樓,17.312018119430753,5.278165678337183
371,永和區,鋼筋混凝土造,54.21,1,1,5000000.0,公寓,15.424948470398375,3.992865393272247
372,中和區,鋼筋混凝土造,38.28,1,1,6400000.0,套房,15.671808548329901,3.6449275665847534
373,永和區,鋼筋混凝土造,33.98,1,1,4000000.0,住宅大樓,15.201804919084164,3.525772116243786
374,中和區,鋼筋混凝土造,45.5,1,1,4280000.0,住宅大樓,15.26946356755798,3.817712325956905
375,中和區,加強磚造,67.58,1,1,8000000.0,公寓,15.89495209964411,4.213312081286144
376,三重區,鋼筋混凝土造,48.44,1,1,4500000.0,公寓,15.319587954740548,3.8803259186848913
377,三重區,鋼筋混凝土造,71.0,1,4,6300000.0,公寓,15.65606019136176,4.2626798770413155
378,三重區,鋼筋混凝土造,133.18,2,2,12500000.0,住宅大樓,16.34123920227253,4.891701596682476
379,樹林區,鋼筋混凝土造,104.75,1,1,5500000.0,住宅大樓,15.520258650202699,4.6515765588022475
380,新莊區,鋼筋混凝土造,134.57,2,2,8500000.0,華廈,15.955576721460545,4.90208450975345
381,新莊區,鋼筋混凝土造,133.79,2,2,10450000.0,華廈,16.162112536375094,4.8962714064855275
382,板橋區,鋼筋混凝土造,75.98,2,1,4650000.0,公寓,15.35237777756354,4.330470147759479
383,土城區,鋼筋混凝土造,84.98,1,1,4980000.0,公寓,15.420940449000836,4.442415934686665
384,新店區,鋼筋混凝土造,81.73,2,1,4150000.0,華廈,15.238618892206881,4.403421131528038
385,新店區,鋼筋混凝土造,137.88,2,2,8500000.0,公寓,15.955576721460545,4.926383741648665
386,汐止區,鋼骨鋼筋混凝土造,142.57,2,1,10900000.0,住宅大樓,16.204273347199372,4.95983310716587
387,淡水區,鋼筋混凝土造,166.43,1,2,6800000.0,華廈,15.732433170146335,5.114574800598636
388,三芝區,鋼筋混凝土造,174.57,2,2,2820000.0,華廈,14.852247442914296,5.162325807336688
389,淡水區,鋼筋混凝土造,115.6,2,2,5000000.0,住宅大樓,15.424948470398375,4.750135956238277
390,汐止區,鋼骨鋼筋混凝土造,114.75,2,2,6800000.0,住宅大樓,15.732433170146335,4.7427558489406545
391,新店區,鋼筋混凝土造,105.78,1,1,3700000.0,公寓,15.123843377614453,4.6613614656378335
392,新店區,鋼筋混凝土造,63.6,0,1,1300000.0,華廈,14.077874822431765,4.152613470346076
393,中和區,鋼筋混凝土造,90.46,2,1,6820000.0,公寓,15.735370029819645,4.504907764049697
394,中和區,鋼筋混凝土造,110.16,2,2,11560000.0,住宅大樓,16.263061421208505,4.7019338544204
395,三峽區,鋼筋混凝土造,47.9,1,1,2680000.0,住宅大樓,14.80132735248704,3.8691155044168695
396,鶯歌區,鋼筋混凝土造,87.01,2,1,2390000.0,公寓,14.686803923907693,4.466023054577933
397,板橋區,鋼筋混凝土造,75.21,2,1,7000000.0,公寓,15.761420707019587,4.320284200838311
398,林口區,鋼筋混凝土造,347.07,2,4,23580000.0,透天厝,16.9759094530735,5.849526488708907
399,林口區,鋼筋混凝土造,124.35,1,1,6800000.0,住宅大樓,15.732433170146335,4.823100170249414
400,永和區,鋼筋混凝土造,111.52,2,2,12095000.0,住宅大樓,16.308302702026264,4.714203947012214
401,樹林區,加強磚造,159.14,1,2,14220000.0,透天厝,16.470159982339368,5.069784317949389
402,中和區,鋼筋混凝土造,157.51,2,3,10200000.0,透天厝,16.1378982782545,5.059488948313644
403,淡水區,鋼筋混凝土造,48.1,1,1,2350000.0,住宅大樓,14.669925886120343,3.8732821771117156
404,淡水區,鋼筋混凝土造,58.7,0,2,3200000.0,華廈,14.978661367769956,4.072439726834051
405,三芝區,鋼筋混凝土造,163.83,2,2,3950000.0,華廈,15.189226136877304,5.098829304832172
406,五股區,鋼筋混凝土造,161.99,2,2,7900000.0,華廈,15.88237331743725,5.0875346049320465
407,板橋區,見其他登記事項,241.75,2,2,33000000.0,住宅大樓,17.312018119430753,5.487904134333403
408,土城區,鋼筋混凝土造,73.6,1,1,10050000.0,公寓,16.12308319246936,4.298645025734831
409,林口區,鋼筋混凝土造,105.53,2,2,6300000.0,華廈,15.65606019136176,4.658995272682999
410,板橋區,見其他登記事項,37.11,0,0,6580000.0,住宅大樓,15.6995453033015,3.613886475072506
411,土城區,鋼筋混凝土造,71.0,1,1,3300000.0,公寓,15.009433026436708,4.2626798770413155
412,板橋區,鋼筋混凝土造,83.13,1,1,7000000.0,公寓,15.761420707019587,4.420405647542997
413,三峽區,鋼筋混凝土造,110.9,2,2,5050000.0,住宅大樓,15.434898801251542,4.7086288943563215
414,樹林區,鋼筋混凝土造,137.42,2,2,7300000.0,住宅大樓,15.80338490611862,4.92304192960293
415,樹林區,鋼筋混凝土造,103.32,1,1,5700000.0,住宅大樓,15.555976732804778,4.6378309682276395
416,三峽區,鋼筋混凝土造,76.63,1,1,5300000.0,住宅大樓,15.483217378522351,4.3389886449823125
417,樹林區,鋼筋混凝土造,179.92,2,2,11200000.0,住宅大樓,16.231424336265324,5.19251230765106
418,三峽區,鋼筋混凝土造,110.11,1,1,5880000.0,住宅大樓,15.58706731987481,4.7014798661255
419,中和區,鋼筋混凝土造,84.07,3,2,8400000.0,公寓,15.943742263813542,4.431649785147205
420,蘆洲區,鋼筋混凝土造,109.86,1,2,8800000.0,華廈,15.990262279448435,4.699206827914474
421,三重區,鋼筋混凝土造,109.46,1,2,6820000.0,公寓,15.735370029819645,4.695559185715772
422,汐止區,鋼筋混凝土造,103.23,2,2,4300000.0,住宅大樓,15.27412558066379,4.636959508477498
423,淡水區,鋼筋混凝土造,34.54,1,1,2500000.0,住宅大樓,14.73180128983843,3.5421180727185324
424,三芝區,鋼筋混凝土造,102.54,2,2,2360000.0,華廈,14.674172177001793,4.630252966355554
425,淡水區,鋼筋混凝土造,183.67,1,2,8330000.0,住宅大樓,15.935374014143026,5.213140669140444
426,深坑區,鋼筋混凝土造,105.56,1,1,8150000.0,住宅大樓,15.913528485217045,4.659279511635123
427,淡水區,鋼筋混凝土造,69.74,1,1,5400000.0,公寓,15.501909511534503,4.2447740412475055
428,淡水區,鋼筋混凝土造,103.5,2,1,3100000.0,住宅大樓,14.946912669455374,4.639571612705423
429,板橋區,鋼筋混凝土造,99.01,2,1,13500000.0,公寓,16.41820024340866,4.595220855134423
430,板橋區,鋼筋混凝土造,82.49,1,1,4000000.0,公寓,15.201804919084164,4.41267707387264
431,土城區,鋼筋混凝土造,84.35,4,2,7320000.0,公寓,15.806120885937494,4.434974808991977
432,蘆洲區,加強磚造,54.74,1,1,3400000.0,公寓,15.03928598958639,4.002594703612533
433,蘆洲區,鋼筋混凝土造,105.22,2,2,8100000.0,公寓,15.907374619642667,4.656053396302661
434,三重區,鋼筋混凝土造,34.13,1,1,2600000.0,公寓,14.77102200299171,3.530176762918616
435,三重區,鋼筋混凝土造,74.02,2,1,6800000.0,公寓,15.732433170146335,4.30433532695801
436,三重區,鋼筋混凝土造,83.91,0,0,7400000.0,公寓,15.816990558174398,4.4297447958819784
437,蘆洲區,鋼筋混凝土造,117.61,2,2,8900000.0,華廈,16.00156183470237,4.7673740658629455
438,中和區,鋼筋混凝土造,277.26,3,4,20500000.0,華廈,16.835935444108635,5.62495569411023
439,中和區,鋼筋混凝土造,95.5,2,2,8100000.0,公寓,15.907374619642667,4.5591262474866845
440,永和區,加強磚造,8.92,0,0,800000.0,公寓,13.592367006650065,2.188295946591918
441,中和區,鋼筋混凝土造,68.55,1,1,5700000.0,公寓,15.555976732804778,4.227563406008323
442,中和區,見其他登記事項,109.51,2,2,11500000.0,公寓,16.25785759333348,4.696015869287668
443,中和區,鋼筋混凝土造,121.68,2,1,12500000.0,華廈,16.34123920227253,4.801394647951038
444,永和區,鋼筋混凝土造,55.79,2,1,7100000.0,華廈,15.775605342011543,4.021594641857437
445,中和區,鋼筋混凝土造,34.99,0,1,3550000.0,住宅大樓,15.082458161451598,3.5550623063795967
446,中和區,鋼筋混凝土造,88.06,2,1,7600000.0,公寓,15.84365880525656,4.478018400327608
447,林口區,鋼筋混凝土造,178.59,2,2,12000000.0,住宅大樓,16.300417207752275,5.185092675833409
448,林口區,鋼筋混凝土造,182.96,2,2,8800000.0,住宅大樓,15.990262279448435,5.209267549714526
