,District,L_area,PropertyType,MainMaterial,B_area,Rooms,LivingR,BathR,Management,Price
2681,永和區,47.75,公寓,鋼筋混凝土造,95.3,3.0,2.0,1.0,2,9350000.0
2682,永和區,21.2,公寓,鋼筋混凝土造,87.46,3.0,2.0,2.0,2,9800000.0
2683,永和區,40.25,公寓,鋼筋混凝土造,95.0,3.0,2.0,1.0,2,9000000.0
2684,永和區,39.78,公寓,鋼筋混凝土造,116.09,3.0,2.0,2.0,2,13600000.0
2685,永和區,31.21,公寓,鋼筋混凝土造,79.5,3.0,2.0,1.0,2,7670000.0
2686,永和區,28.99,公寓,鋼筋混凝土造,105.87,3.0,1.0,2.0,2,10600000.0
2687,永和區,16.67,華廈,鋼筋混凝土造,79.84,2.0,2.0,1.0,2,8500000.0
2688,永和區,13.67,華廈,鋼筋混凝土造,79.76,2.0,2.0,1.0,2,9000000.0
2689,永和區,19.21,公寓,鋼筋混凝土造,71.4,2.0,2.0,1.0,2,7600000.0
2690,永和區,20.9,公寓,鋼筋混凝土造,69.42,3.0,2.0,1.0,2,8100000.0
2693,永和區,36.74,公寓,鋼筋混凝土造,61.66,3.0,2.0,1.0,2,6500000.0
2694,永和區,13.72,住宅大樓,鋼筋混凝土造,145.63,3.0,2.0,2.0,1,16500000.0
2695,永和區,29.91,公寓,鋼筋混凝土造,94.05,3.0,2.0,2.0,2,8900000.0
2696,永和區,15.02,華廈,鋼筋混凝土造,72.22,3.0,2.0,1.0,1,8300000.0
2697,永和區,33.36,公寓,鋼筋混凝土造,100.18,3.0,2.0,2.0,2,9850000.0
2698,永和區,26.94,公寓,鋼筋混凝土造,88.32,3.0,2.0,2.0,2,9500000.0
2699,永和區,15.68,住宅大樓,鋼筋混凝土造,150.88,4.0,2.0,2.0,1,16000000.0
2700,永和區,22.38,公寓,鋼筋混凝土造,94.91,5.0,0.0,5.0,2,10100000.0
2701,永和區,36.0,公寓,鋼筋混凝土造,129.11,3.0,2.0,2.0,2,14250000.0
2702,永和區,26.45,住宅大樓,鋼筋混凝土造,151.61,3.0,2.0,2.0,1,16500000.0
2703,永和區,7.04,套房,鋼筋混凝土造,39.03,1.0,0.0,1.0,1,4400000.0
2704,永和區,25.3,公寓,鋼筋混凝土造,89.02,3.0,2.0,1.0,2,10250000.0
2705,永和區,14.08,住宅大樓,鋼筋混凝土造,127.75,2.0,2.0,1.0,1,12500000.0
2707,永和區,34.6,公寓,鋼筋混凝土造,108.22,3.0,2.0,2.0,2,13300000.0
2708,永和區,2.8,套房,鋼筋混凝土造,45.96,1.0,1.0,1.0,1,6000000.0
2711,永和區,23.2,公寓,鋼筋混凝土造,70.5,3.0,1.0,1.0,2,8200000.0
2712,永和區,31.92,住宅大樓,鋼筋混凝土造,261.56,4.0,2.0,2.0,1,34500000.0
2713,永和區,17.4,公寓,鋼筋混凝土造,68.18,3.0,3.0,2.0,2,8200000.0
2714,永和區,4.81,住宅大樓,鋼骨混凝土造,55.71,2.0,1.0,1.0,1,6800000.0
2715,永和區,11.39,住宅大樓,鋼筋混凝土造,158.7,3.0,2.0,2.0,1,17750000.0
2716,永和區,22.37,公寓,鋼筋混凝土造,72.77,3.0,2.0,1.0,2,9000000.0
2717,永和區,15.43,公寓,鋼筋混凝土造,66.41,3.0,2.0,1.0,2,6750000.0
2718,永和區,32.0,公寓,鋼筋混凝土造,88.88,3.0,2.0,1.0,2,11000000.0
2719,永和區,6.82,套房,鋼筋混凝土造,41.96,1.0,1.0,1.0,1,3950000.0
2720,汐止區,25.78,住宅大樓,鋼筋混凝土造,144.69,3.0,2.0,2.0,1,11500000.0
2721,汐止區,10.49,住宅大樓,鋼筋混凝土造,76.6,3.0,2.0,1.0,1,7350000.0
2722,汐止區,7.04,住宅大樓,鋼筋混凝土造,63.29,2.0,2.0,1.0,1,3600000.0
2723,汐止區,5.83,住宅大樓,鋼筋混凝土造,66.76,2.0,1.0,1.0,1,5200000.0
2724,汐止區,22.14,住宅大樓,鋼筋混凝土造,129.59,3.0,2.0,2.0,1,7600000.0
2725,汐止區,9.72,住宅大樓,鋼筋混凝土造,54.37,1.0,1.0,1.0,1,3800000.0
2726,汐止區,14.87,住宅大樓,鋼筋混凝土造,108.68,3.0,2.0,2.0,1,8420000.0
2727,汐止區,27.31,住宅大樓,鋼筋混凝土造,149.98,3.0,2.0,2.0,1,13200000.0
2728,汐止區,9.4,住宅大樓,鋼筋混凝土造,129.49,3.0,2.0,2.0,1,12250000.0
2729,汐止區,11.34,華廈,鋼筋混凝土造,82.52,3.0,2.0,1.0,1,5400000.0
2730,汐止區,3.51,住宅大樓,鋼骨鋼筋混凝土造,67.57,0.0,0.0,0.0,1,3980000.0
2731,汐止區,7.82,住宅大樓,鋼筋混凝土造,60.44,2.0,1.0,1.0,1,5150000.0
2732,汐止區,14.75,住宅大樓,鋼筋混凝土造,95.75,3.0,2.0,2.0,1,6600000.0
2733,汐止區,12.15,住宅大樓,鋼骨鋼筋混凝土造,142.57,3.0,2.0,1.0,1,10900000.0
2734,汐止區,5.47,住宅大樓,鋼骨鋼筋混凝土造,114.75,3.0,2.0,2.0,1,6800000.0
2735,汐止區,10.44,住宅大樓,鋼筋混凝土造,94.33,2.0,2.0,1.0,1,7500000.0
2736,汐止區,6.22,住宅大樓,鋼筋混凝土造,69.25,2.0,1.0,1.0,1,5550000.0
2737,汐止區,5.01,住宅大樓,鋼筋混凝土造,56.44,1.0,1.0,1.0,1,5240000.0
2738,汐止區,17.38,住宅大樓,鋼筋混凝土造,209.34,4.0,2.0,2.0,1,18600000.0
2739,汐止區,6.22,住宅大樓,鋼筋混凝土造,69.25,2.0,1.0,1.0,1,5380000.0
2740,汐止區,15.37,住宅大樓,鋼筋混凝土造,117.13,3.0,2.0,2.0,1,9200000.0
2741,汐止區,26.21,住宅大樓,鋼筋混凝土造,323.4,4.0,2.0,2.0,1,27500000.0
2742,汐止區,16.39,住宅大樓,鋼筋混凝土造,93.24,2.0,2.0,2.0,1,6550000.0
2743,汐止區,12.47,住宅大樓,鋼筋混凝土造,71.54,2.0,1.0,1.0,1,5000000.0
2744,汐止區,20.0,公寓,鋼筋混凝土造,82.17,3.0,2.0,1.0,2,5150000.0
2745,汐止區,14.07,住宅大樓,鋼筋混凝土造,111.99,4.0,2.0,2.0,1,7000000.0
2746,汐止區,22.02,住宅大樓,鋼筋混凝土造,143.29,3.0,2.0,2.0,1,8600000.0
2747,汐止區,10.29,住宅大樓,鋼筋混凝土造,71.81,2.0,2.0,1.0,1,5300000.0
2748,汐止區,4.48,住宅大樓,鋼筋混凝土造,49.86,1.0,1.0,1.0,1,4670000.0
2749,汐止區,17.99,住宅大樓,鋼筋混凝土造,225.24,4.0,2.0,2.0,1,21010000.0
2750,汐止區,23.0,住宅大樓,鋼筋混凝土造,287.93,4.0,2.0,2.0,1,27130000.0
2751,汐止區,16.08,住宅大樓,鋼筋混凝土造,134.42,4.0,2.0,2.0,1,11500000.0
2752,汐止區,11.13,住宅大樓,鋼筋混凝土造,141.96,4.0,2.0,2.0,2,11380000.0
2753,汐止區,17.55,住宅大樓,鋼筋混凝土造,149.04,2.0,2.0,2.0,1,10100000.0
2754,汐止區,43.52,公寓,加強磚造,61.56,2.0,1.0,1.0,2,4700000.0
2755,汐止區,12.04,住宅大樓,鋼筋混凝土造,99.18,2.0,1.0,1.0,1,9020000.0
2756,汐止區,22.02,住宅大樓,鋼筋混凝土造,143.37,3.0,2.0,1.0,1,9900000.0
2757,汐止區,14.21,住宅大樓,鋼筋混凝土造,74.37,2.0,2.0,1.0,1,5880000.0
2758,汐止區,6.25,住宅大樓,鋼骨鋼筋混凝土造,122.46,3.0,2.0,1.0,1,7200000.0
2759,汐止區,22.64,住宅大樓,鋼筋混凝土造,153.79,3.0,2.0,2.0,2,14200000.0
2760,汐止區,23.0,公寓,鋼筋混凝土造,88.96,3.0,2.0,1.0,2,6350000.0
2761,汐止區,18.5,住宅大樓,鋼筋混凝土造,153.87,3.0,2.0,2.0,1,11300000.0
2762,汐止區,8.85,住宅大樓,鋼筋混凝土造,109.21,3.0,2.0,2.0,1,9560000.0
2763,汐止區,11.47,住宅大樓,鋼筋混凝土造,96.54,2.0,1.0,1.0,1,6500000.0
2764,汐止區,10.83,住宅大樓,鋼筋混凝土造,124.73,3.0,2.0,2.0,1,11800000.0
2765,汐止區,12.47,住宅大樓,鋼筋混凝土造,71.54,2.0,1.0,1.0,1,4550000.0
2766,汐止區,23.13,住宅大樓,鋼筋混凝土造,288.73,4.0,2.0,2.0,1,27080000.0
2767,汐止區,7.29,住宅大樓,鋼筋混凝土造,93.42,2.0,1.0,1.0,1,7750000.0
2768,汐止區,3.07,套房,鋼筋混凝土造,54.16,1.0,1.0,1.0,1,4380000.0
2769,汐止區,16.81,華廈,鋼筋混凝土造,91.28,2.0,2.0,1.0,1,6450000.0
2770,汐止區,13.47,住宅大樓,鋼筋混凝土造,67.33,3.0,1.0,1.0,1,5600000.0
2771,汐止區,17.38,住宅大樓,鋼筋混凝土造,206.17,4.0,2.0,2.0,1,17660000.0
2772,汐止區,4.48,住宅大樓,鋼筋混凝土造,49.86,1.0,0.0,1.0,1,4320000.0
2773,汐止區,22.13,住宅大樓,鋼筋混凝土造,262.71,4.0,2.0,2.0,1,22590000.0
2774,汐止區,15.45,華廈,鋼筋混凝土造,83.96,3.0,2.0,2.0,1,6800000.0
2775,汐止區,10.66,住宅大樓,鋼筋混凝土造,54.38,2.0,1.0,1.0,1,5200000.0
2776,汐止區,3.9,住宅大樓,鋼骨鋼筋混凝土造,82.79,3.0,2.0,1.0,1,4550000.0
2777,汐止區,6.78,住宅大樓,鋼筋混凝土造,152.29,2.0,1.0,1.0,1,9900000.0
2778,汐止區,2.1,住宅大樓,鋼筋混凝土造,36.51,0.0,0.0,0.0,1,2830000.0
2779,汐止區,40.9,住宅大樓,鋼筋混凝土造,180.96,4.0,2.0,2.0,1,15060000.0
2780,汐止區,12.18,華廈,鋼筋混凝土造,72.91,2.0,2.0,1.0,1,6850000.0
2781,汐止區,13.44,住宅大樓,鋼筋混凝土造,168.09,3.0,2.0,3.0,1,9600000.0
2782,汐止區,4.98,住宅大樓,鋼筋混凝土造,75.24,2.0,1.0,1.0,1,6400000.0
2783,汐止區,28.09,公寓,鋼筋混凝土造,81.27,3.0,2.0,2.0,2,4800000.0
2784,汐止區,5.08,住宅大樓,鋼骨鋼筋混凝土造,98.84,3.0,2.0,2.0,1,5700000.0
2785,汐止區,17.49,華廈,鋼筋混凝土造,79.89,1.0,1.0,1.0,1,6500000.0
2786,汐止區,32.12,住宅大樓,鋼筋混凝土造,200.17,4.0,2.0,2.0,1,13200000.0
2787,汐止區,5.97,華廈,鋼筋混凝土造,43.47,1.0,1.0,1.0,1,3120000.0
2788,汐止區,19.62,住宅大樓,鋼筋混凝土造,107.83,2.0,2.0,1.0,1,9400000.0
2789,汐止區,10.5,住宅大樓,鋼筋混凝土造,109.7,4.0,2.0,2.0,1,7800000.0
2790,汐止區,23.75,住宅大樓,鋼筋混凝土造,131.54,2.0,1.0,1.0,1,11800000.0
2791,汐止區,4.94,住宅大樓,鋼筋混凝土造,62.47,2.0,1.0,1.0,1,5290000.0
2792,汐止區,16.06,住宅大樓,鋼筋混凝土造,113.05,2.0,1.0,1.0,1,7950000.0
2793,汐止區,17.54,住宅大樓,鋼筋混凝土造,152.52,3.0,2.0,2.0,1,12630000.0
2794,汐止區,21.43,華廈,鋼筋混凝土造,113.12,3.0,2.0,2.0,1,8550000.0
2795,汐止區,12.5,住宅大樓,鋼筋混凝土造,164.42,3.0,2.0,2.0,1,12800000.0
2796,汐止區,31.45,公寓,鋼筋混凝土造,88.96,3.0,2.0,1.0,2,5800000.0
2797,汐止區,10.4,住宅大樓,鋼筋混凝土造,60.56,1.0,1.0,1.0,1,5000000.0
2798,汐止區,29.3,公寓,鋼筋混凝土造,107.48,3.0,2.0,2.0,2,7000000.0
2799,汐止區,23.48,住宅大樓,鋼筋混凝土造,156.38,3.0,1.0,1.0,1,9500000.0
2800,汐止區,21.2,華廈,鋼筋混凝土造,85.2,3.0,1.0,3.0,2,6600000.0
2801,汐止區,17.1,華廈,鋼筋混凝土造,87.57,2.0,2.0,2.0,2,7200000.0
2802,汐止區,5.73,住宅大樓,鋼筋混凝土造,72.71,2.0,2.0,1.0,1,6400000.0
2803,汐止區,19.47,住宅大樓,鋼筋混凝土造,145.32,3.0,2.0,2.0,1,11810000.0
2804,汐止區,8.68,住宅大樓,鋼骨鋼筋混凝土造,104.11,2.0,2.0,1.0,1,7880000.0
2805,汐止區,4.55,住宅大樓,鋼筋混凝土造,50.72,1.0,0.0,1.0,1,3480000.0
2806,汐止區,5.01,住宅大樓,鋼筋混凝土造,56.44,1.0,0.0,1.0,1,3950000.0
2807,汐止區,4.55,住宅大樓,鋼筋混凝土造,50.72,1.0,0.0,1.0,1,3720000.0
2808,汐止區,28.6,公寓,鋼筋混凝土造,89.63,3.0,2.0,1.0,2,8180000.0
2809,汐止區,6.31,住宅大樓,鋼骨鋼筋混凝土造,85.48,3.0,1.0,1.0,1,6330000.0
2810,汐止區,4.94,住宅大樓,鋼筋混凝土造,62.47,1.0,1.0,1.0,1,5290000.0
2811,汐止區,11.9,住宅大樓,鋼筋混凝土造,148.34,3.0,2.0,2.0,1,10800000.0
2812,汐止區,11.9,住宅大樓,鋼筋混凝土造,145.17,3.0,2.0,2.0,1,10550000.0
2813,汐止區,5.84,華廈,鋼筋混凝土造,33.41,1.0,0.0,1.0,1,2880000.0
2814,汐止區,58.5,公寓,鋼筋混凝土造,124.89,3.0,2.0,1.0,2,7300000.0
2815,汐止區,21.59,華廈,鋼筋混凝土造,104.06,2.0,1.0,1.0,1,7330000.0
2816,汐止區,21.54,華廈,鋼筋混凝土造,88.11,2.0,1.0,1.0,1,6790000.0
2817,汐止區,4.81,住宅大樓,鋼筋混凝土造,56.58,1.0,1.0,1.0,1,5200000.0
2818,汐止區,3.47,住宅大樓,鋼骨鋼筋混凝土造,29.63,0.0,0.0,0.0,1,2600000.0
2819,汐止區,2.1,住宅大樓,鋼筋混凝土造,36.51,0.0,0.0,1.0,1,2950000.0
2820,汐止區,23.67,公寓,加強磚造,67.86,2.0,2.0,1.0,2,6000000.0
2821,汐止區,21.54,華廈,鋼筋混凝土造,88.13,2.0,1.0,1.0,1,6150000.0
2822,汐止區,21.54,華廈,鋼筋混凝土造,88.11,2.0,1.0,1.0,1,6350000.0
2823,汐止區,21.54,華廈,鋼筋混凝土造,88.11,2.0,1.0,1.0,1,6230000.0
2824,汐止區,21.12,華廈,鋼筋混凝土造,88.37,2.0,1.0,1.0,1,6150000.0
2825,汐止區,21.12,華廈,鋼筋混凝土造,88.37,2.0,1.0,1.0,1,6350000.0
2826,汐止區,21.17,華廈,鋼筋混凝土造,104.32,2.0,1.0,1.0,1,7350000.0
2827,汐止區,21.17,華廈,鋼筋混凝土造,104.32,2.0,1.0,1.0,1,7500000.0
2828,汐止區,29.69,華廈,鋼筋混凝土造,139.43,3.0,1.0,2.0,1,9500000.0
2829,汐止區,29.69,華廈,鋼筋混凝土造,139.43,3.0,1.0,2.0,1,9600000.0
2830,汐止區,29.69,華廈,鋼筋混凝土造,139.43,3.0,1.0,2.0,1,9800000.0
2831,汐止區,29.69,華廈,鋼筋混凝土造,139.43,3.0,1.0,2.0,1,9900000.0
2832,汐止區,29.69,華廈,鋼筋混凝土造,141.18,3.0,1.0,2.0,1,10500000.0
2833,汐止區,21.17,華廈,鋼筋混凝土造,104.32,2.0,1.0,1.0,1,7700000.0
2834,汐止區,33.47,住宅大樓,鋼筋混凝土造,157.98,4.0,2.0,2.0,1,15200000.0
2835,汐止區,21.69,住宅大樓,鋼筋混凝土造,126.88,3.0,2.0,2.0,1,8100000.0
2836,汐止區,10.99,住宅大樓,鋼骨鋼筋混凝土造,111.51,3.0,2.0,2.0,1,8950000.0
2837,汐止區,10.99,住宅大樓,鋼骨鋼筋混凝土造,129.58,3.0,2.0,2.0,1,9100000.0
2838,汐止區,24.19,華廈,鋼筋混凝土造,118.06,2.0,2.0,2.0,1,10800000.0
2839,汐止區,6.08,住宅大樓,鋼筋混凝土造,68.02,1.0,0.0,1.0,1,6350000.0
2840,汐止區,10.49,住宅大樓,鋼筋混凝土造,76.6,3.0,2.0,2.0,1,7300000.0
2841,汐止區,24.06,華廈,鋼筋混凝土造,117.35,3.0,2.0,2.0,1,9200000.0
2842,汐止區,29.69,華廈,鋼筋混凝土造,139.43,3.0,1.0,2.0,1,9200000.0
2843,汐止區,3.51,住宅大樓,鋼骨鋼筋混凝土造,70.21,2.0,1.0,1.0,1,4200000.0
2844,汐止區,20.92,住宅大樓,鋼筋混凝土造,166.4,4.0,2.0,2.0,1,9200000.0
2845,汐止區,25.6,公寓,鋼筋混凝土造,81.15,3.0,1.0,1.0,2,7000000.0
2846,汐止區,18.8,公寓,鋼筋混凝土造,91.19,3.0,2.0,1.0,2,6000000.0
2847,汐止區,14.55,住宅大樓,鋼筋混凝土造,109.56,2.0,1.0,1.0,2,6020000.0
2848,汐止區,23.68,公寓,鋼筋混凝土造,109.9,3.0,2.0,2.0,1,7000000.0
2849,汐止區,24.23,公寓,鋼筋混凝土造,70.66,2.0,1.0,1.0,2,4850000.0
2850,汐止區,11.69,住宅大樓,鋼筋混凝土造,84.49,3.0,2.0,2.0,1,7450000.0
2851,汐止區,2.26,套房,鋼筋混凝土造,40.04,1.0,1.0,1.0,2,3280000.0
2852,汐止區,33.47,住宅大樓,鋼筋混凝土造,185.85,4.0,2.0,2.0,1,14600000.0
2853,汐止區,23.12,住宅大樓,鋼筋混凝土造,122.06,2.0,2.0,2.0,1,9750000.0
2854,汐止區,85.0,透天厝,加強磚造,218.79,3.0,3.0,3.0,2,17500000.0
2855,汐止區,3.12,住宅大樓,鋼骨鋼筋混凝土造,64.8,2.0,2.0,1.0,1,3570000.0
2856,汐止區,21.21,華廈,鋼筋混凝土造,100.16,3.0,2.0,2.0,2,7000000.0
2857,汐止區,10.5,住宅大樓,鋼筋混凝土造,108.45,1.0,1.0,1.0,1,8800000.0
2858,汐止區,21.59,華廈,鋼筋混凝土造,104.06,2.0,1.0,1.0,1,7600000.0
2859,汐止區,10.12,住宅大樓,鋼筋混凝土造,57.87,2.0,1.0,1.0,1,4680000.0
2860,汐止區,21.79,住宅大樓,鋼筋混凝土造,153.81,3.0,1.0,2.0,1,8480000.0
2861,汐止區,10.46,住宅大樓,鋼筋混凝土造,76.42,2.0,2.0,1.0,1,7000000.0
2862,汐止區,27.79,華廈,鋼筋混凝土造,112.34,3.0,2.0,2.0,2,8550000.0
2863,汐止區,26.33,住宅大樓,鋼筋混凝土造,131.21,3.0,2.0,2.0,1,10250000.0
2864,汐止區,30.0,公寓,鋼筋混凝土造,86.88,2.0,1.0,1.0,2,7500000.0
2865,汐止區,12.54,住宅大樓,鋼筋混凝土造,92.76,3.0,2.0,1.0,1,7320000.0
2866,汐止區,9.11,住宅大樓,鋼筋混凝土造,115.51,3.0,2.0,2.0,1,9500000.0
2867,汐止區,34.77,公寓,鋼筋混凝土造,125.45,3.0,2.0,2.0,2,9350000.0
2868,汐止區,28.86,華廈,鋼筋混凝土造,124.51,3.0,1.0,2.0,1,11500000.0
2869,汐止區,21.12,華廈,鋼筋混凝土造,88.37,2.0,1.0,1.0,1,6300000.0
2870,汐止區,25.33,華廈,鋼筋混凝土造,104.31,3.0,2.0,2.0,1,5900000.0
2871,汐止區,12.54,住宅大樓,鋼筋混凝土造,118.73,3.0,2.0,2.0,1,9000000.0
2872,汐止區,27.19,公寓,鋼筋混凝土造,82.64,3.0,2.0,1.0,2,6790000.0
2873,汐止區,13.61,華廈,鋼筋混凝土造,76.32,3.0,2.0,2.0,1,6350000.0
2874,汐止區,30.27,公寓,鋼筋混凝土造,98.73,3.0,1.0,2.0,2,6720000.0
2875,汐止區,9.25,住宅大樓,鋼骨鋼筋混凝土造,85.15,2.0,2.0,2.0,1,8000000.0
2876,汐止區,28.85,住宅大樓,鋼筋混凝土造,156.54,3.0,2.0,2.0,1,10800000.0
2877,汐止區,11.98,住宅大樓,鋼筋混凝土造,101.73,3.0,2.0,2.0,1,8300000.0
2878,汐止區,13.56,住宅大樓,鋼筋混凝土造,88.15,2.0,2.0,1.0,1,6150000.0
2879,汐止區,7.02,住宅大樓,鋼筋混凝土造,49.73,2.0,2.0,1.0,1,4600000.0
2880,汐止區,10.17,住宅大樓,鋼筋混凝土造,106.84,3.0,2.0,2.0,1,8100000.0
2881,汐止區,3.9,住宅大樓,鋼骨鋼筋混凝土造,73.5,1.0,1.0,1.0,1,4160000.0
2882,汐止區,19.93,華廈,鋼筋混凝土造,130.55,3.0,2.0,2.0,1,10800000.0
2883,汐止區,25.3,住宅大樓,鋼骨鋼筋混凝土造,157.01,4.0,2.0,2.0,1,10280000.0
2884,汐止區,24.19,華廈,鋼筋混凝土造,173.35,3.0,2.0,1.0,1,15300000.0
2885,汐止區,44.82,公寓,鋼筋混凝土造,105.4,3.0,2.0,2.0,2,5750000.0
2886,汐止區,23.75,公寓,鋼筋混凝土造,84.17,3.0,1.0,1.0,2,6650000.0
2887,汐止區,1.56,住宅大樓,鋼骨鋼筋混凝土造,33.05,1.0,1.0,1.0,1,1850000.0
2888,汐止區,25.41,住宅大樓,鋼骨鋼筋混凝土造,157.27,3.0,2.0,2.0,1,10200000.0
2889,汐止區,34.35,住宅大樓,鋼筋混凝土造,230.12,4.0,2.0,2.0,1,13220000.0
2890,汐止區,4.94,住宅大樓,鋼筋混凝土造,62.06,1.0,1.0,1.0,1,5800000.0
2891,汐止區,26.47,華廈,鋼筋混凝土造,129.07,3.0,2.0,2.0,1,10100000.0
2892,汐止區,26.69,華廈,鋼筋混凝土造,130.21,4.0,2.0,2.0,1,9500000.0
2893,汐止區,4.85,住宅大樓,鋼筋混凝土造,35.69,1.0,1.0,1.0,1,2950000.0
2894,汐止區,12.09,住宅大樓,鋼筋混凝土造,114.16,2.0,2.0,1.0,1,10200000.0
2895,汐止區,14.14,住宅大樓,鋼筋混凝土造,108.7,3.0,2.0,2.0,1,7920000.0
2896,汐止區,3.9,住宅大樓,鋼骨鋼筋混凝土造,73.66,2.0,1.0,1.0,1,4320000.0
2897,汐止區,27.3,公寓,鋼筋混凝土造,107.14,5.0,3.0,3.0,1,8600000.0
2898,汐止區,38.43,華廈,鋼筋混凝土造,173.97,4.0,2.0,2.0,2,12000000.0
2899,汐止區,25.03,華廈,鋼筋混凝土造,105.9,3.0,2.0,2.0,1,10100000.0
2900,汐止區,18.28,住宅大樓,鋼筋混凝土造,159.29,3.0,1.0,2.0,1,11000000.0
2901,汐止區,25.49,公寓,鋼筋混凝土造,80.91,3.0,2.0,1.0,2,4600000.0
2902,汐止區,24.24,住宅大樓,鋼筋混凝土造,134.32,3.0,2.0,2.0,2,10800000.0
2903,汐止區,30.98,公寓,鋼筋混凝土造,84.0,3.0,2.0,2.0,2,6980000.0
2904,汐止區,18.97,住宅大樓,鋼筋混凝土造,125.23,3.0,2.0,2.0,1,10080000.0
2905,汐止區,16.26,住宅大樓,鋼筋混凝土造,145.19,3.0,2.0,2.0,1,9700000.0
2906,汐止區,19.62,住宅大樓,鋼筋混凝土造,107.82,2.0,2.0,1.0,1,9850000.0
2907,汐止區,26.93,住宅大樓,鋼筋混凝土造,148.67,3.0,2.0,1.0,1,12800000.0
2908,汐止區,19.28,華廈,鋼筋混凝土造,77.37,2.0,2.0,2.0,1,6200000.0
2909,汐止區,3.71,住宅大樓,鋼筋混凝土造,64.25,2.0,1.0,1.0,1,5400000.0
2910,汐止區,15.49,住宅大樓,鋼筋混凝土造,114.25,3.0,2.0,2.0,1,8600000.0
2911,汐止區,19.15,住宅大樓,鋼筋混凝土造,138.19,3.0,1.0,2.0,1,8500000.0
2912,汐止區,30.28,公寓,鋼筋混凝土造,111.67,3.0,2.0,1.0,2,8100000.0
2913,汐止區,4.98,住宅大樓,鋼筋混凝土造,56.73,1.0,1.0,1.0,1,5000000.0
2914,汐止區,10.82,住宅大樓,鋼筋混凝土造,78.48,3.0,3.0,1.0,1,6350000.0
2915,汐止區,10.46,住宅大樓,鋼筋混凝土造,76.42,4.0,2.0,2.0,1,7200000.0
2916,汐止區,25.61,住宅大樓,鋼筋混凝土造,189.6,4.0,2.0,2.0,2,15050000.0
2917,汐止區,14.5,華廈,鋼筋混凝土造,74.65,2.0,1.0,1.0,2,6300000.0
2918,汐止區,3.89,住宅大樓,鋼筋混凝土造,25.37,1.0,1.0,1.0,1,2000000.0
2919,汐止區,25.14,華廈,鋼筋混凝土造,175.12,3.0,2.0,2.0,1,13000000.0
2920,汐止區,4.94,住宅大樓,鋼筋混凝土造,62.06,2.0,1.0,1.0,1,5650000.0
2921,汐止區,19.91,住宅大樓,鋼筋混凝土造,107.91,3.0,2.0,2.0,1,8220000.0
2922,汐止區,22.82,華廈,鋼筋混凝土造,125.53,3.0,2.0,2.0,1,9600000.0
2923,汐止區,20.0,公寓,鋼筋混凝土造,93.21,0.0,0.0,1.0,2,5500000.0
2924,汐止區,30.22,華廈,鋼筋混凝土造,193.09,4.0,2.0,3.0,1,14000000.0
2925,汐止區,19.28,華廈,鋼筋混凝土造,77.37,2.0,2.0,2.0,1,5940000.0
2926,汐止區,24.28,華廈,鋼筋混凝土造,146.08,4.0,2.0,2.0,1,13500000.0
2927,汐止區,37.49,公寓,鋼筋混凝土造,125.16,4.0,1.0,1.0,2,7800000.0
2928,汐止區,24.66,住宅大樓,鋼筋混凝土造,170.16,4.0,2.0,2.0,1,13400000.0
2929,汐止區,18.44,住宅大樓,鋼筋混凝土造,147.07,3.0,2.0,2.0,1,9500000.0
2930,汐止區,4.98,住宅大樓,鋼筋混凝土造,56.69,1.0,1.0,1.0,1,5410000.0
2931,汐止區,9.91,住宅大樓,鋼筋混凝土造,82.91,2.0,2.0,2.0,1,5500000.0
2932,汐止區,41.0,公寓,加強磚造,72.0,4.0,2.0,2.0,2,5950000.0
2933,汐止區,13.42,住宅大樓,鋼筋混凝土造,107.58,2.0,2.0,2.0,1,7200000.0
2934,汐止區,7.82,住宅大樓,鋼筋混凝土造,60.45,2.0,2.0,1.0,1,5750000.0
2935,汐止區,23.75,公寓,鋼筋混凝土造,81.51,3.0,1.0,1.0,2,6630000.0
2936,汐止區,10.17,住宅大樓,鋼筋混凝土造,106.84,4.0,2.0,2.0,1,8280000.0
2937,汐止區,31.32,公寓,鋼筋混凝土造,106.23,3.0,2.0,2.0,2,6500000.0
2938,汐止區,5.78,住宅大樓,鋼骨鋼筋混凝土造,65.92,2.0,1.0,1.0,1,6200000.0
2939,汐止區,8.13,住宅大樓,鋼筋混凝土造,75.26,2.0,1.0,1.0,1,5000000.0
2940,汐止區,15.55,住宅大樓,鋼筋混凝土造,118.07,3.0,2.0,2.0,1,9640000.0
2941,汐止區,36.81,公寓,鋼筋混凝土造,134.07,3.0,2.0,1.0,2,8500000.0
2942,汐止區,24.22,公寓,鋼筋混凝土造,101.14,5.0,3.0,2.0,2,7950000.0
2943,汐止區,28.08,住宅大樓,鋼筋混凝土造,124.28,3.0,2.0,2.0,1,11380000.0
2944,汐止區,21.6,住宅大樓,鋼筋混凝土造,157.64,3.0,2.0,2.0,1,8600000.0
2945,汐止區,97.11,公寓,加強磚造,70.61,4.0,2.0,1.0,2,4800000.0
2946,汐止區,6.62,住宅大樓,鋼筋混凝土造,115.22,3.0,2.0,2.0,1,8450000.0
2947,汐止區,26.3,住宅大樓,鋼筋混凝土造,194.48,4.0,2.0,3.0,1,12000000.0
2948,汐止區,19.4,住宅大樓,鋼筋混凝土造,105.01,3.0,2.0,2.0,1,7000000.0
