,District,L_area,MainMaterial,B_area,House/Building/Fang,LivingR,BathR,Price,PropertyType2,td,jw
7499,淡水區,6.4,鋼筋混凝土造,30.31,1.0,1.0,1.0,1600000.0,住宅大樓,1,1
7501,淡水區,32.13,鋼筋混凝土造,247.48,4.0,2.0,2.0,10500000.0,住宅大樓,1,2
7502,淡水區,25.41,鋼筋混凝土造,210.8,3.0,2.0,2.0,15900000.0,住宅大樓,2,1
7505,深坑區,36.31,鋼筋混凝土造,114.15,3.0,2.0,2.0,6500000.0,公寓,3,1
7506,新店區,44.53,鋼筋混凝土造,139.55,5.0,2.0,2.0,7550000.0,公寓,1,1
7507,新店區,7.68,鋼筋混凝土造,94.85,2.0,2.0,1.0,7000000.0,住宅大樓,1,1
7508,新店區,23.23,鋼筋混凝土造,172.37,4.0,2.0,2.0,14500000.0,住宅大樓,1,1
7511,林口區,29.89,鋼筋混凝土造,179.94,3.0,2.0,2.0,11000000.0,住宅大樓,1,1
7513,汐止區,10.17,鋼筋混凝土造,106.84,3.0,2.0,2.0,8100000.0,住宅大樓,2,1
7515,汐止區,3.9,鋼骨鋼筋混凝土造,73.5,1.0,1.0,1.0,4160000.0,住宅大樓,2,1
7517,汐止區,19.93,鋼筋混凝土造,130.55,3.0,2.0,2.0,10800000.0,華廈,1,1
7520,汐止區,6.02,鋼筋混凝土造,67.41,1.0,1.0,1.0,7600000.0,住宅大樓,1,1
7525,板橋區,10.43,鋼筋混凝土造,54.47,1.0,0.0,1.0,5550000.0,套房,2,1
7526,板橋區,57.0,加強磚造,75.96,3.0,2.0,1.0,7250000.0,公寓,1,1
7527,土城區,35.74,鋼筋混凝土造,123.87,6.0,0.0,6.0,6940000.0,公寓,1,1
7528,板橋區,31.75,鋼筋混凝土造,91.14,0.0,0.0,0.0,14420000.0,公寓,3,1
7529,板橋區,4.87,鋼骨鋼筋混凝土造,145.55,3.0,2.0,2.0,14350000.0,住宅大樓,1,2
7530,板橋區,25.82,鋼筋混凝土造,185.31,4.0,2.0,2.0,18250000.0,華廈,1,1
7534,板橋區,22.75,加強磚造,67.43,3.0,2.0,1.0,6430000.0,公寓,1,1
7535,土城區,14.42,鋼筋混凝土造,78.61,3.0,2.0,1.0,6350000.0,住宅大樓,1,1
7536,土城區,15.28,鋼筋混凝土造,98.34,3.0,1.0,1.0,9500000.0,住宅大樓,3,2
7538,土城區,13.14,鋼筋混凝土造,89.82,3.0,2.0,1.0,8800000.0,住宅大樓,1,2
7539,土城區,5.19,鋼筋混凝土造,30.08,1.0,1.0,1.0,1875000.0,住宅大樓,2,1
7540,板橋區,19.79,鋼筋混凝土造,81.34,3.0,2.0,2.0,5080000.0,公寓,1,1
7541,板橋區,15.75,鋼筋混凝土造,44.58,2.0,1.0,2.0,3900000.0,公寓,1,1
7548,新莊區,24.34,加強磚造,69.31,6.0,2.0,6.0,6750000.0,公寓,1,1
7566,新莊區,20.48,鋼筋混凝土造,170.29,4.0,2.0,2.0,13500000.0,住宅大樓,1,1
7567,林口區,15.8,鋼筋混凝土造,131.13,2.0,2.0,1.0,7100000.0,住宅大樓,1,1
7568,新莊區,19.7,鋼筋混凝土造,67.57,3.0,3.0,3.0,3700000.0,公寓,1,1
7569,新莊區,20.21,加強磚造,57.32,2.0,2.0,1.0,5400000.0,公寓,1,1
7577,新莊區,10.66,鋼筋混凝土造,69.74,2.0,1.0,1.0,5050000.0,住宅大樓,1,1
7586,新莊區,0.0,鋼筋混凝土造,100.9,3.0,1.0,1.0,9980000.0,住宅大樓,1,1
7591,中和區,24.04,鋼筋混凝土造,147.99,3.0,2.0,2.0,9320000.0,住宅大樓,1,1
7593,中和區,25.0,見其他登記事項,98.99,3.0,2.0,3.0,6900000.0,公寓,1,1
7594,中和區,11.03,鋼筋混凝土造,70.48,2.0,1.0,1.0,6450000.0,華廈,1,1
7595,中和區,3.92,鋼筋混凝土造,68.44,2.0,1.0,1.0,5260000.0,住宅大樓,1,1
7596,中和區,15.83,鋼筋混凝土造,138.15,3.0,2.0,2.0,13180000.0,住宅大樓,1,1
7597,中和區,20.42,見其他登記事項,175.22,4.0,2.0,2.0,17000000.0,住宅大樓,2,1
7598,永和區,23.89,鋼筋混凝土造,91.73,3.0,2.0,1.0,8600000.0,公寓,1,1
7600,三重區,19.02,加強磚造,66.11,2.0,1.0,1.0,8080000.0,公寓,3,1
7601,三重區,29.99,鋼筋混凝土造,76.61,2.0,2.0,1.0,7850000.0,公寓,1,1
7602,三重區,11.26,鋼筋混凝土造,78.08,3.0,1.0,2.0,9330000.0,華廈,1,1
7603,蘆洲區,25.11,鋼筋混凝土造,91.65,4.0,2.0,3.0,8300000.0,公寓,1,1
7604,蘆洲區,26.22,鋼筋混凝土造,112.14,3.0,2.0,2.0,5740000.0,公寓,2,1
7606,蘆洲區,32.89,鋼筋混凝土造,116.09,3.0,2.0,2.0,8700000.0,公寓,1,1
7608,三重區,2.88,鋼筋混凝土造,27.44,1.0,1.0,1.0,3100000.0,住宅大樓,3,1
7610,三重區,27.75,鋼筋混凝土造,79.0,3.0,2.0,1.0,7250000.0,公寓,1,1
7611,蘆洲區,23.36,鋼筋混凝土造,136.98,3.0,2.0,2.0,16420000.0,住宅大樓,1,1
7614,蘆洲區,23.34,鋼筋混凝土造,85.0,3.0,1.0,1.0,6600000.0,公寓,1,1
7617,蘆洲區,37.05,鋼筋混凝土造,221.48,3.0,2.0,2.0,23400000.0,住宅大樓,1,1
7618,蘆洲區,33.75,鋼筋混凝土造,201.57,3.0,2.0,2.0,22200000.0,住宅大樓,1,1
7619,瑞芳區,74.26,見其他登記事項,187.36,5.0,2.0,2.0,2300000.0,公寓,5,2
7620,鶯歌區,16.62,鋼筋混凝土造,142.84,3.0,2.0,2.0,7500000.0,住宅大樓,1,1
7621,三峽區,10.86,鋼筋混凝土造,71.78,2.0,1.0,1.0,4930000.0,住宅大樓,1,1
7629,樹林區,3.39,鋼筋混凝土造,27.43,1.0,1.0,1.0,2000000.0,華廈,1,1
7630,樹林區,16.09,鋼筋混凝土造,49.5,3.0,1.0,4.0,3400000.0,公寓,2,1
7631,樹林區,27.65,鋼筋混凝土造,220.75,4.0,2.0,2.0,14700000.0,住宅大樓,1,1
7636,林口區,24.94,鋼筋混凝土造,166.88,4.0,2.0,2.0,9550000.0,住宅大樓,1,1
7637,林口區,17.24,鋼筋混凝土造,135.36,3.0,2.0,1.0,7560000.0,住宅大樓,1,1
7641,汐止區,25.3,鋼骨鋼筋混凝土造,157.01,4.0,2.0,2.0,10280000.0,住宅大樓,1,1
7642,汐止區,24.19,鋼筋混凝土造,173.35,3.0,2.0,1.0,15300000.0,華廈,1,1
7643,汐止區,44.82,鋼筋混凝土造,105.4,3.0,2.0,2.0,5750000.0,公寓,4,1
7645,新莊區,21.85,鋼筋混凝土造,87.77,2.0,1.0,1.0,6000000.0,公寓,1,1
7647,淡水區,21.23,鋼筋混凝土造,138.15,3.0,2.0,2.0,5450000.0,住宅大樓,1,1
7648,淡水區,15.3,鋼筋混凝土造,131.13,3.0,2.0,2.0,9000000.0,住宅大樓,1,1
7649,淡水區,401.44,鋼筋混凝土造,338.6,3.0,2.0,3.0,23810000.0,住宅大樓,1,1
7650,蘆洲區,21.52,鋼筋混凝土造,170.88,3.0,2.0,2.0,15000000.0,華廈,1,1
7651,蘆洲區,21.34,鋼筋混凝土造,169.34,3.0,2.0,2.0,15000000.0,華廈,1,1
7653,三重區,19.82,鋼筋混凝土造,119.03,3.0,2.0,2.0,10082800.0,華廈,1,1
7658,三峽區,5.01,鋼筋混凝土造,38.52,1.0,1.0,1.0,2580000.0,住宅大樓,1,1
7659,鶯歌區,19.78,鋼筋混凝土造,113.68,3.0,1.0,2.0,4000000.0,華廈,1,1
7660,中和區,6.78,鋼筋混凝土造,33.2,1.0,1.0,1.0,2600000.0,住宅大樓,1,1
7662,三重區,19.65,加強磚造,50.0,3.0,2.0,2.0,4150000.0,公寓,1,1
7663,三重區,66.98,鋼筋混凝土造,465.49,0.0,0.0,0.0,66880000.0,住宅大樓,1,1
7666,土城區,30.85,加強磚造,76.36,3.0,2.0,2.0,5100000.0,公寓,3,1
7668,新莊區,21.79,鋼筋混凝土造,98.4,2.0,1.0,1.0,6110000.0,公寓,1,1
7693,林口區,23.2,鋼筋混凝土造,164.55,3.0,2.0,2.0,11300000.0,住宅大樓,1,1
7698,汐止區,23.75,鋼筋混凝土造,84.17,3.0,1.0,1.0,6650000.0,公寓,1,1
7699,淡水區,15.85,鋼筋混凝土造,92.2,2.0,2.0,2.0,4000000.0,住宅大樓,1,1
7701,淡水區,8.04,鋼筋混凝土造,51.15,1.0,1.0,1.0,6000000.0,套房,1,1
7703,八里區,28.28,鋼筋混凝土造,212.64,4.0,2.0,2.0,11650000.0,住宅大樓,3,1
7704,淡水區,7.1,鋼筋混凝土造,33.84,1.0,0.0,1.0,1700000.0,套房,1,1
7706,八里區,35.78,鋼筋混凝土造,195.33,3.0,2.0,2.0,12500000.0,華廈,2,1
7708,淡水區,40.19,鋼筋混凝土造,138.79,3.0,1.0,2.0,9000000.0,公寓,1,1
7710,汐止區,37.4,加強磚造,72.64,1.0,1.0,1.0,8500000.0,透天厝,2,1
7713,林口區,21.21,鋼筋混凝土造,156.54,4.0,2.0,2.0,11380000.0,住宅大樓,1,1
7716,泰山區,19.31,鋼筋混凝土造,150.81,3.0,2.0,2.0,14000000.0,住宅大樓,1,1
7718,林口區,23.47,鋼筋混凝土造,145.82,2.0,2.0,2.0,8000000.0,住宅大樓,1,1
7721,板橋區,26.35,鋼筋混凝土造,86.14,3.0,2.0,2.0,7700000.0,公寓,2,1
7722,板橋區,35.75,加強磚造,72.92,3.0,2.0,1.0,8000000.0,公寓,1,1
7723,土城區,29.44,鋼筋混凝土造,72.99,3.0,2.0,1.0,4800000.0,公寓,1,1
7726,樹林區,7.0,鋼筋混凝土造,40.83,1.0,1.0,1.0,2200000.0,套房,1,1
7728,中和區,48.13,鋼筋混凝土造,85.2,3.0,2.0,1.0,7300000.0,公寓,2,1
7731,三重區,8.69,鋼筋混凝土造,89.63,2.0,2.0,1.0,8700000.0,住宅大樓,2,1
7732,三重區,20.25,鋼筋混凝土造,73.0,2.0,2.0,1.0,6620000.0,公寓,1,1
7733,鶯歌區,18.41,鋼筋混凝土造,100.34,3.0,2.0,2.0,5200000.0,華廈,1,1
7740,淡水區,27.39,鋼筋混凝土造,169.14,3.0,2.0,2.0,10500000.0,住宅大樓,1,1
7742,新店區,26.29,鋼筋混凝土造,90.84,3.0,2.0,2.0,11250000.0,公寓,2,1
7743,新店區,13.3,鋼筋混凝土造,25.76,1.0,1.0,1.0,1080000.0,住宅大樓,1,1
7747,汐止區,1.56,鋼骨鋼筋混凝土造,33.05,1.0,1.0,1.0,1850000.0,住宅大樓,2,1
7749,汐止區,25.41,鋼骨鋼筋混凝土造,157.27,3.0,2.0,2.0,10200000.0,住宅大樓,1,1
7751,淡水區,34.78,鋼筋混凝土造,208.55,3.0,2.0,2.0,10000000.0,華廈,1,1
7755,淡水區,8.4,鋼筋混凝土造,31.39,0.0,1.0,1.0,1980000.0,套房,1,1
7757,淡水區,23.66,鋼筋混凝土造,176.97,4.0,2.0,2.0,10000000.0,住宅大樓,1,1
7758,淡水區,30.96,鋼筋混凝土造,112.25,3.0,2.0,2.0,4200000.0,公寓,1,1
7759,淡水區,29.1,鋼筋混凝土造,224.13,3.0,2.0,2.0,11450000.0,住宅大樓,1,1
7760,淡水區,35.89,鋼筋混凝土造,217.49,4.0,2.0,2.0,13750000.0,住宅大樓,1,1
7762,新莊區,20.43,鋼筋混凝土造,71.62,2.0,2.0,2.0,4500000.0,公寓,1,1
7764,新莊區,11.13,鋼筋混凝土造,129.53,3.0,2.0,1.0,9380000.0,住宅大樓,1,1
7765,板橋區,78.0,加強磚造,120.78,4.0,2.0,3.0,11000000.0,透天厝,1,1
7766,板橋區,7.88,鋼筋混凝土造,131.47,3.0,2.0,2.0,18810000.0,住宅大樓,1,1
7768,樹林區,15.58,鋼筋混凝土造,59.71,2.0,1.0,1.0,4000000.0,公寓,1,1
7769,三峽區,13.6,鋼筋混凝土造,103.21,3.0,0.0,3.0,6100000.0,住宅大樓,1,1
7770,樹林區,5.82,鋼筋混凝土造,38.13,1.0,1.0,1.0,2700000.0,套房,1,1
7787,鶯歌區,34.29,鋼筋混凝土造,180.89,3.0,2.0,2.0,5200000.0,華廈,1,1
7803,樹林區,21.45,鋼筋混凝土造,80.66,3.0,2.0,1.0,4200000.0,公寓,1,1
7804,鶯歌區,16.6,鋼筋混凝土造,110.74,2.0,2.0,1.0,3530000.0,華廈,1,1
7806,樹林區,19.61,鋼筋混凝土造,110.8,3.0,2.0,2.0,6760000.0,華廈,1,1
7807,樹林區,26.71,鋼筋混凝土造,184.14,4.0,2.0,2.0,10600000.0,華廈,1,1
7809,樹林區,13.5,鋼筋混凝土造,97.62,2.0,1.0,1.0,4500000.0,華廈,1,2
7811,三重區,10.6,鋼筋混凝土造,38.62,2.0,1.0,1.0,2350000.0,公寓,1,1
7813,三重區,17.6,鋼筋混凝土造,82.0,3.0,2.0,1.0,4465000.0,公寓,2,1
7814,三重區,17.6,鋼筋混凝土造,82.0,3.0,2.0,1.0,4465000.0,公寓,2,1
7815,三重區,45.3,鋼筋混凝土造,241.67,4.0,2.0,2.0,32750000.0,住宅大樓,1,1
7816,三重區,45.3,鋼筋混凝土造,241.67,4.0,2.0,2.0,32750000.0,住宅大樓,1,1
7824,永和區,10.36,鋼筋混凝土造,67.08,2.0,1.0,1.0,8500000.0,住宅大樓,2,1
7827,中和區,27.68,加強磚造,84.33,3.0,2.0,1.0,7300000.0,公寓,1,1
7829,中和區,26.31,鋼筋混凝土造,89.05,3.0,2.0,2.0,6650000.0,公寓,1,1
7830,永和區,34.0,加強磚造,76.0,3.0,1.0,1.0,8720000.0,公寓,1,1
7832,中和區,12.23,鋼筋混凝土造,124.11,2.0,2.0,1.0,11500000.0,住宅大樓,1,1
7833,永和區,31.54,加強磚造,84.6,2.0,2.0,1.0,8400000.0,公寓,1,1
7849,永和區,44.0,見其他登記事項,90.54,3.0,2.0,2.0,13380000.0,公寓,1,1
7850,中和區,41.7,鋼筋混凝土造,102.52,3.0,2.0,2.0,11500000.0,公寓,1,1
7854,中和區,4.29,鋼筋混凝土造,58.13,1.0,1.0,1.0,4880000.0,住宅大樓,1,1
7855,永和區,24.16,鋼筋混凝土造,159.42,3.0,2.0,2.0,15500000.0,華廈,1,1
7856,永和區,35.0,加強磚造,82.06,3.0,2.0,1.0,10400000.0,公寓,1,1
7863,三重區,11.62,鋼筋混凝土造,80.64,2.0,1.0,1.0,8060000.0,住宅大樓,2,1
7864,蘆洲區,46.2,鋼筋混凝土造,162.26,3.0,2.0,2.0,12000000.0,公寓,1,2
7865,蘆洲區,36.29,鋼筋混凝土造,190.67,3.0,2.0,2.0,18800000.0,華廈,1,1
7867,三重區,5.21,鋼筋混凝土造,40.74,0.0,0.0,0.0,3960000.0,住宅大樓,1,1
7868,新莊區,18.49,鋼筋混凝土造,96.56,3.0,2.0,1.0,7600000.0,華廈,1,1
7873,新莊區,24.57,鋼筋混凝土造,123.87,2.0,2.0,2.0,7500000.0,華廈,1,1
7875,新莊區,23.52,鋼筋混凝土造,74.67,2.0,1.0,1.0,4800000.0,公寓,1,1
7876,新莊區,10.68,鋼筋混凝土造,124.94,3.0,1.0,1.0,7350000.0,住宅大樓,1,1
7877,林口區,16.34,鋼筋混凝土造,129.86,3.0,2.0,2.0,9900000.0,住宅大樓,1,1
7883,新莊區,18.9,鋼筋混凝土造,152.49,4.0,2.0,2.0,8000000.0,住宅大樓,1,1
7885,新莊區,14.38,鋼筋混凝土造,92.96,3.0,2.0,2.0,7750000.0,住宅大樓,1,1
7887,五股區,18.33,鋼筋混凝土造,136.56,3.0,2.0,2.0,8000000.0,華廈,1,1
7888,林口區,15.39,鋼筋混凝土造,119.63,2.0,2.0,1.0,6200000.0,住宅大樓,1,1
7891,板橋區,21.34,鋼筋混凝土造,85.87,8.0,0.0,8.0,6000000.0,公寓,1,1
7895,土城區,17.55,鋼筋混凝土造,143.07,5.0,2.0,2.0,11850000.0,住宅大樓,1,1
7898,板橋區,42.75,鋼筋混凝土造,95.05,3.0,1.0,1.0,9100000.0,公寓,4,1
7901,板橋區,19.62,鋼筋混凝土造,83.33,3.0,2.0,1.0,6920000.0,公寓,1,1
7903,板橋區,12.37,鋼筋混凝土造,101.24,3.0,2.0,2.0,11460000.0,住宅大樓,1,1
7904,板橋區,23.0,鋼筋混凝土造,90.3,3.0,2.0,1.0,5800000.0,公寓,1,1
7905,板橋區,15.36,鋼筋混凝土造,149.34,4.0,2.0,2.0,14460000.0,住宅大樓,1,1
7906,板橋區,28.2,鋼筋混凝土造,120.73,4.0,2.0,2.0,7100000.0,公寓,2,1
7907,板橋區,23.0,鋼筋混凝土造,82.62,3.0,2.0,1.0,5000000.0,公寓,1,1
7908,板橋區,23.0,鋼筋混凝土造,90.3,3.0,2.0,1.0,5550000.0,公寓,1,1
7909,板橋區,20.15,鋼筋混凝土造,149.79,4.0,2.0,2.0,11360000.0,住宅大樓,1,1
7910,板橋區,13.55,鋼骨鋼筋混凝土造,204.73,4.0,2.0,2.0,41950000.0,住宅大樓,1,2
7912,汐止區,34.35,鋼筋混凝土造,230.12,4.0,2.0,2.0,13220000.0,住宅大樓,3,3
7916,新莊區,30.41,鋼筋混凝土造,155.32,3.0,2.0,2.0,8880000.0,華廈,1,1
7918,泰山區,25.67,鋼筋混凝土造,155.11,3.0,2.0,2.0,8900000.0,住宅大樓,1,1
7919,新店區,10.2,鋼筋混凝土造,80.21,2.0,1.0,1.0,4800000.0,華廈,1,1
7922,新店區,4.07,鋼筋混凝土造,24.83,0.0,0.0,0.0,1700000.0,套房,2,1
7923,新店區,31.09,鋼筋混凝土造,95.16,1.0,1.0,1.0,9500000.0,公寓,1,1
7925,淡水區,18.17,鋼筋混凝土造,88.25,2.0,2.0,1.0,6530000.0,華廈,1,1
7929,淡水區,10.78,鋼筋混凝土造,64.95,2.0,1.0,1.0,3250000.0,住宅大樓,1,1
7931,淡水區,6.88,鋼筋混凝土造,38.12,1.0,0.0,1.0,2500000.0,華廈,1,1
7932,淡水區,10.78,鋼筋混凝土造,62.68,2.0,1.0,1.0,3150000.0,住宅大樓,1,1
7937,淡水區,7.3,鋼筋混凝土造,34.54,1.0,0.0,1.0,1720000.0,住宅大樓,1,1
7938,淡水區,28.73,鋼筋混凝土造,170.3,3.0,1.0,2.0,8400000.0,華廈,1,1
7939,八里區,26.66,鋼筋混凝土造,123.85,2.0,1.0,1.0,8400000.0,華廈,1,1
7941,淡水區,12.72,鋼筋混凝土造,143.65,3.0,2.0,2.0,9300000.0,住宅大樓,1,1
7943,淡水區,15.75,鋼筋混凝土造,117.1,2.0,2.0,1.0,6250000.0,住宅大樓,1,1
7944,淡水區,6.59,鋼筋混凝土造,36.7,1.0,1.0,1.0,2080000.0,套房,1,1
7946,淡水區,29.59,鋼筋混凝土造,100.6,6.0,0.0,6.0,4800000.0,公寓,1,1
7947,淡水區,30.2,鋼筋混凝土造,207.64,4.0,2.0,2.0,9150000.0,住宅大樓,1,1
7949,淡水區,29.64,鋼筋混凝土造,204.42,4.0,2.0,2.0,8750000.0,住宅大樓,1,1
7950,淡水區,30.48,鋼筋混凝土造,209.35,4.0,2.0,2.0,9020000.0,住宅大樓,1,1
7951,淡水區,30.48,鋼筋混凝土造,209.35,4.0,2.0,2.0,8930000.0,住宅大樓,1,1
7952,淡水區,30.48,鋼筋混凝土造,209.35,4.0,2.0,2.0,8960000.0,住宅大樓,1,1
7953,淡水區,30.2,鋼筋混凝土造,207.64,4.0,2.0,2.0,9050000.0,住宅大樓,1,1
7954,淡水區,30.2,鋼筋混凝土造,207.64,4.0,2.0,2.0,8500000.0,住宅大樓,1,1
7955,淡水區,30.2,鋼筋混凝土造,207.64,4.0,2.0,2.0,8850000.0,住宅大樓,1,1
7956,淡水區,25.67,鋼筋混凝土造,180.29,4.0,2.0,2.0,7500000.0,住宅大樓,1,1
7957,淡水區,19.39,鋼筋混凝土造,142.96,2.0,2.0,2.0,6090000.0,住宅大樓,1,1
7958,淡水區,19.95,鋼筋混凝土造,146.4,2.0,2.0,2.0,5930000.0,住宅大樓,1,1
7959,淡水區,19.95,鋼筋混凝土造,146.4,2.0,2.0,2.0,6060000.0,住宅大樓,1,1
7960,淡水區,19.95,鋼筋混凝土造,146.4,2.0,2.0,2.0,5990000.0,住宅大樓,1,1
7961,淡水區,31.18,鋼筋混凝土造,240.8,4.0,2.0,2.0,9850000.0,住宅大樓,1,1
7962,淡水區,31.18,鋼筋混凝土造,240.8,4.0,2.0,2.0,9870000.0,住宅大樓,1,1
7963,淡水區,25.25,鋼筋混凝土造,178.11,4.0,2.0,2.0,7100000.0,住宅大樓,1,1
7964,淡水區,25.25,鋼筋混凝土造,178.11,4.0,2.0,2.0,7350000.0,住宅大樓,1,1
7965,淡水區,19.95,鋼筋混凝土造,146.4,2.0,2.0,2.0,6070000.0,住宅大樓,1,1
7966,淡水區,19.95,鋼筋混凝土造,146.4,2.0,2.0,2.0,6310000.0,住宅大樓,1,1
7967,淡水區,14.58,鋼筋混凝土造,114.09,2.0,2.0,2.0,4180000.0,住宅大樓,1,1
7968,淡水區,14.23,鋼筋混凝土造,84.93,2.0,2.0,2.0,3720000.0,住宅大樓,1,1
7969,淡水區,14.23,鋼筋混凝土造,84.93,2.0,2.0,2.0,3970000.0,住宅大樓,1,1
7970,淡水區,14.93,鋼筋混凝土造,116.39,2.0,2.0,2.0,5040000.0,住宅大樓,1,1
7971,淡水區,14.93,鋼筋混凝土造,116.39,2.0,2.0,2.0,5140000.0,住宅大樓,1,1
7972,淡水區,14.58,鋼筋混凝土造,114.09,2.0,2.0,2.0,4350000.0,住宅大樓,1,1
7973,淡水區,14.93,鋼筋混凝土造,116.39,2.0,2.0,2.0,4550000.0,住宅大樓,1,1
7974,淡水區,14.93,鋼筋混凝土造,116.39,2.0,2.0,2.0,4990000.0,住宅大樓,1,1
7975,淡水區,14.23,鋼筋混凝土造,84.93,2.0,2.0,2.0,3870000.0,住宅大樓,1,1
7976,淡水區,14.93,鋼筋混凝土造,116.39,2.0,2.0,2.0,4670000.0,住宅大樓,1,1
7977,淡水區,14.93,鋼筋混凝土造,116.39,2.0,2.0,2.0,4940000.0,住宅大樓,1,1
7978,淡水區,14.93,鋼筋混凝土造,116.39,2.0,2.0,2.0,4940000.0,住宅大樓,1,1
7979,淡水區,19.39,鋼筋混凝土造,142.96,2.0,2.0,2.0,5760000.0,住宅大樓,1,1
7980,淡水區,19.95,鋼筋混凝土造,146.4,2.0,2.0,2.0,6040000.0,住宅大樓,1,1
7981,淡水區,19.95,鋼筋混凝土造,146.4,2.0,2.0,2.0,6490000.0,住宅大樓,1,1
7982,淡水區,19.95,鋼筋混凝土造,146.4,2.0,2.0,2.0,5890000.0,住宅大樓,1,1
7983,淡水區,19.95,鋼筋混凝土造,146.4,2.0,2.0,2.0,6540000.0,住宅大樓,1,1
7984,淡水區,19.95,鋼筋混凝土造,146.4,2.0,2.0,2.0,5890000.0,住宅大樓,1,1
7985,淡水區,19.95,鋼筋混凝土造,146.4,2.0,2.0,2.0,6170000.0,住宅大樓,1,1
7986,淡水區,19.95,鋼筋混凝土造,146.4,2.0,2.0,2.0,6340000.0,住宅大樓,1,1
7987,淡水區,19.95,鋼筋混凝土造,146.4,2.0,2.0,2.0,6490000.0,住宅大樓,1,1
7988,淡水區,19.95,鋼筋混凝土造,146.4,2.0,2.0,2.0,6360000.0,住宅大樓,1,1
7989,淡水區,19.95,鋼筋混凝土造,146.38,2.0,2.0,2.0,6770000.0,住宅大樓,1,1
7990,淡水區,19.95,鋼筋混凝土造,146.4,2.0,2.0,2.0,5760000.0,住宅大樓,1,1
7991,淡水區,19.95,鋼筋混凝土造,146.4,2.0,2.0,2.0,5640000.0,住宅大樓,1,1
7992,淡水區,19.95,鋼筋混凝土造,146.4,2.0,2.0,2.0,5780000.0,住宅大樓,1,1
7993,淡水區,19.95,鋼筋混凝土造,146.4,2.0,2.0,2.0,5820000.0,住宅大樓,1,1
7994,淡水區,19.95,鋼筋混凝土造,146.4,2.0,2.0,2.0,6190000.0,住宅大樓,1,1
7995,淡水區,14.86,鋼筋混凝土造,115.8,2.0,2.0,2.0,4240000.0,住宅大樓,1,1
7996,淡水區,14.16,鋼筋混凝土造,84.35,2.0,2.0,2.0,3590000.0,住宅大樓,1,1
7997,淡水區,14.16,鋼筋混凝土造,84.35,2.0,2.0,2.0,3790000.0,住宅大樓,1,1
7998,淡水區,14.16,鋼筋混凝土造,84.35,2.0,2.0,2.0,3660000.0,住宅大樓,1,1
7999,淡水區,14.86,鋼筋混凝土造,115.8,2.0,2.0,2.0,4770000.0,住宅大樓,1,1
8000,淡水區,14.86,鋼筋混凝土造,115.8,2.0,2.0,2.0,4940000.0,住宅大樓,1,1
8001,淡水區,14.86,鋼筋混凝土造,115.8,2.0,2.0,2.0,4970000.0,住宅大樓,1,1
8002,淡水區,14.58,鋼筋混凝土造,114.1,2.0,2.0,2.0,4190000.0,住宅大樓,1,1
8003,淡水區,14.23,鋼筋混凝土造,84.79,2.0,2.0,2.0,3540000.0,住宅大樓,1,1
8004,淡水區,14.93,鋼筋混凝土造,116.24,2.0,2.0,2.0,4370000.0,住宅大樓,1,1
8005,淡水區,14.23,鋼筋混凝土造,84.79,2.0,2.0,2.0,3640000.0,住宅大樓,1,1
8006,淡水區,14.93,鋼筋混凝土造,116.24,2.0,2.0,2.0,4490000.0,住宅大樓,1,1
8007,淡水區,14.93,鋼筋混凝土造,116.24,2.0,2.0,2.0,4490000.0,住宅大樓,1,1
8008,淡水區,19.39,鋼筋混凝土造,142.96,2.0,2.0,2.0,5890000.0,住宅大樓,1,1
8009,淡水區,19.95,鋼筋混凝土造,146.4,2.0,2.0,2.0,5620000.0,住宅大樓,1,1
8010,淡水區,19.95,鋼筋混凝土造,146.4,2.0,2.0,2.0,5790000.0,住宅大樓,1,1
8011,淡水區,19.95,鋼筋混凝土造,146.4,2.0,2.0,2.0,6040000.0,住宅大樓,1,1
8012,淡水區,19.95,鋼筋混凝土造,146.4,2.0,2.0,2.0,5550000.0,住宅大樓,1,1
8013,淡水區,19.95,鋼筋混凝土造,146.38,2.0,2.0,2.0,6500000.0,住宅大樓,1,1
8014,淡水區,19.46,鋼筋混凝土造,143.55,2.0,2.0,2.0,5690000.0,住宅大樓,1,1
8015,淡水區,20.09,鋼筋混凝土造,146.99,2.0,2.0,2.0,5840000.0,住宅大樓,1,1
8016,淡水區,20.09,鋼筋混凝土造,146.99,2.0,2.0,2.0,5590000.0,住宅大樓,1,1
8017,淡水區,20.09,鋼筋混凝土造,146.99,2.0,2.0,2.0,5620000.0,住宅大樓,1,1
8018,淡水區,20.09,鋼筋混凝土造,146.99,2.0,2.0,2.0,5790000.0,住宅大樓,1,1
8019,淡水區,20.09,鋼筋混凝土造,146.99,2.0,2.0,2.0,5990000.0,住宅大樓,1,1
8020,淡水區,20.23,鋼筋混凝土造,147.83,2.0,2.0,2.0,5250000.0,住宅大樓,1,1
8021,淡水區,14.3,鋼筋混凝土造,85.39,2.0,2.0,2.0,3530000.0,住宅大樓,1,1
8022,淡水區,15.0,鋼筋混凝土造,116.85,2.0,2.0,2.0,4860000.0,住宅大樓,1,1
8023,淡水區,15.0,鋼筋混凝土造,116.85,2.0,2.0,2.0,4570000.0,住宅大樓,1,1
8024,淡水區,15.0,鋼筋混凝土造,116.85,2.0,2.0,2.0,4950000.0,住宅大樓,1,1
8025,淡水區,15.0,鋼筋混凝土造,116.85,2.0,2.0,2.0,5090000.0,住宅大樓,1,1
